SetPoint;Chamber;Ref;DUT
17.01.2021 19:31:46;15;15;15,1;14,8125
17.01.2021 19:31:50;15;15;15,1;14,8125
17.01.2021 19:31:54;15;15;15,1;14,8125
17.01.2021 19:31:58;15;15;15,1;14,8125
17.01.2021 19:32:01;15;15;15,1;14,8125
17.01.2021 19:32:05;15;15;15,1;14,8125
17.01.2021 19:32:09;15;15;15,11;14,8125
17.01.2021 19:32:13;15;15;15,11;14,8125
17.01.2021 19:32:17;30;15;15,11;14,8125
17.01.2021 19:32:21;30;15,025;15,12;14,8125
17.01.2021 19:32:24;30;15,41;15,14;14,8125
17.01.2021 19:32:28;30;15,817;15,18;14,875
17.01.2021 19:32:32;30;16,652;15,29;14,875
17.01.2021 19:32:36;30;17,483;15,47;14,9375
17.01.2021 19:32:40;30;18,335;15,61;15,0625
17.01.2021 19:32:44;30;19,094;15,83;15,1875
17.01.2021 19:32:48;30;19,974;16,06;15,25
17.01.2021 19:32:51;30;20,86;16,31;15,4375
17.01.2021 19:32:55;30;21,744;16,5;15,5625
17.01.2021 19:32:59;30;22,529;16,77;15,75
17.01.2021 19:33:03;30;23,433;17,05;15,9375
17.01.2021 19:33:07;30;24,338;17,35;16,125
17.01.2021 19:33:11;30;25,135;17,57;16,375
17.01.2021 19:33:15;30;25,937;17,9;16,5625
17.01.2021 19:33:18;30;26,511;18,2;16,8125
17.01.2021 19:33:22;30;26,818;18,4;17,0625
17.01.2021 19:33:26;30;26,926;18,65;17,25
17.01.2021 19:33:30;30;26,942;18,84;17,5
17.01.2021 19:33:34;30;26,818;18,97;17,6875
17.01.2021 19:33:38;30;26,601;19,1;17,8125
17.01.2021 19:33:42;30;26,309;19,2;18
17.01.2021 19:33:45;30;26,185;19,29;18,125
17.01.2021 19:33:49;30;26,082;19,37;18,25
17.01.2021 19:33:53;30;26,07;19,48;18,375
17.01.2021 19:33:57;30;26,286;19,61;18,5
17.01.2021 19:34:01;30;26,481;19,75;18,6875
17.01.2021 19:34:05;30;26,604;19,91;18,8125
17.01.2021 19:34:08;30;26,81;20,08;18,9375
17.01.2021 19:34:12;30;26,843;20,25;19,0625
17.01.2021 19:34:16;30;27,049;20,38;19,1875
17.01.2021 19:34:20;30;27,426;20,56;19,3125
17.01.2021 19:34:24;30;27,763;20,75;19,5
17.01.2021 19:34:28;30;28,008;20,97;19,625
17.01.2021 19:34:32;30;28,327;21,11;19,8125
17.01.2021 19:34:35;30;28,523;21,32;19,9375
17.01.2021 19:34:39;30;28,789;21,51;20,125
17.01.2021 19:34:43;30;29,013;21,68;20,25
17.01.2021 19:34:47;30;29,134;21,86;20,4375
17.01.2021 19:34:51;30;29,331;22,05;20,5625
17.01.2021 19:34:55;30;29,435;22,24;20,75
17.01.2021 19:34:59;30;29,553;22,37;20,9375
17.01.2021 19:35:02;30;29,595;22,54;21,0625
17.01.2021 19:35:06;30;29,709;22,7;21,1875
17.01.2021 19:35:10;30;29,741;22,84;21,375
17.01.2021 19:35:14;30;29,789;22,98;21,5
17.01.2021 19:35:18;30;29,838;23,13;21,625
17.01.2021 19:35:22;30;29,875;23,29;21,8125
17.01.2021 19:35:26;30;29,905;23,4;21,875
17.01.2021 19:35:29;30;29,927;23,54;22,0625
17.01.2021 19:35:33;30;29,939;23,69;22,1875
17.01.2021 19:35:37;30;29,948;23,79;22,3125
17.01.2021 19:35:41;30;29,954;23,91;22,4375
17.01.2021 19:35:45;30;29,958;24,06;22,5625
17.01.2021 19:35:49;30;29,961;24,18;22,625
17.01.2021 19:35:53;30;29,964;24,27;22,75
17.01.2021 19:35:56;30;29,967;24,41;22,875
17.01.2021 19:36:00;30;29,97;24,52;23
17.01.2021 19:36:04;30;29,974;24,61;23,125
17.01.2021 19:36:08;30;29,977;24,74;23,1875
17.01.2021 19:36:12;30;29,98;24,86;23,3125
17.01.2021 19:36:16;30;29,983;24,97;23,4375
17.01.2021 19:36:20;30;29,986;25,04;23,5625
17.01.2021 19:36:23;30;29,988;25,16;23,625
17.01.2021 19:36:27;30;29,99;25,27;23,75
17.01.2021 19:36:31;30;29,991;25,38;23,8125
17.01.2021 19:36:35;30;29,993;25,47;23,9375
17.01.2021 19:36:39;30;29,994;25,56;24
17.01.2021 19:36:43;30;29,995;25,66;24,125
17.01.2021 19:36:47;30;29,995;25,73;24,1875
17.01.2021 19:36:50;30;29,996;25,84;24,3125
17.01.2021 19:36:54;30;29,997;25,94;24,375
17.01.2021 19:36:58;30;29,997;26,02;24,5
17.01.2021 19:37:02;30;29,998;26,1;24,5625
17.01.2021 19:37:06;30;29,998;26,18;24,625
17.01.2021 19:37:10;30;29,998;26,27;24,75
17.01.2021 19:37:14;30;29,999;26,33;24,8125
17.01.2021 19:37:17;30;29,999;26,42;24,875
17.01.2021 19:37:21;30;29,999;26,5;25
17.01.2021 19:37:25;30;30;26,58;25,0625
17.01.2021 19:37:29;30;30;26,65;25,125
17.01.2021 19:37:33;30;30;26,73;25,1875
17.01.2021 19:37:37;30;29,995;26,8;25,3125
17.01.2021 19:37:41;30;29,992;26,88;25,375
17.01.2021 19:37:44;30;29,995;26,93;25,4375
17.01.2021 19:37:48;30;29,998;27;25,5
17.01.2021 19:37:52;30;30,001;27,07;25,5625
17.01.2021 19:37:56;30;30,003;27,12;25,625
17.01.2021 19:38:00;30;30,004;27,2;25,75
17.01.2021 19:38:04;30;30,004;27,28;25,8125
17.01.2021 19:38:08;30;30,004;27,34;25,875
17.01.2021 19:38:11;30;30,003;27,39;25,9375
17.01.2021 19:38:15;30;30,002;27,45;26
17.01.2021 19:38:19;30;30,002;27,5;26,0625
17.01.2021 19:38:23;30;30,001;27,55;26,125
17.01.2021 19:38:27;30;30,001;27,61;26,1875
17.01.2021 19:38:31;30;30,001;27,66;26,25
17.01.2021 19:38:34;30;30,001;27,72;26,3125
17.01.2021 19:38:38;30;30,001;27,76;26,375
17.01.2021 19:38:42;30;30;27,82;26,4375
17.01.2021 19:38:46;30;30;27,88;26,5
17.01.2021 19:38:50;30;30,001;27,92;26,5
17.01.2021 19:38:54;30;30,001;27,97;26,5625
17.01.2021 19:38:58;30;30,001;28,01;26,625
17.01.2021 19:39:01;30;30,001;28,06;26,6875
17.01.2021 19:39:05;30;30,001;28,09;26,75
17.01.2021 19:39:09;30;30,001;28,15;26,8125
17.01.2021 19:39:13;30;30,001;28,19;26,875
17.01.2021 19:39:17;30;30,001;28,23;26,875
17.01.2021 19:39:21;30;30,001;28,27;26,9375
17.01.2021 19:39:25;30;30,001;28,31;27
17.01.2021 19:39:28;30;30,001;28,35;27,0625
17.01.2021 19:39:32;30;30,001;28,38;27,0625
17.01.2021 19:39:36;30;30,001;28,42;27,125
17.01.2021 19:39:40;30;30,001;28,48;27,1875
17.01.2021 19:39:44;30;30;28,51;27,25
17.01.2021 19:39:48;30;30,001;28,54;27,25
17.01.2021 19:39:52;30;30;28,57;27,3125
17.01.2021 19:39:55;30;30;28,61;27,375
17.01.2021 19:39:59;30;30,001;28,64;27,375
17.01.2021 19:40:03;30;30,001;28,67;27,4375
17.01.2021 19:40:07;30;30,001;28,7;27,5
17.01.2021 19:40:11;30;30,001;28,76;27,5
17.01.2021 19:40:15;30;30;28,78;27,5625
17.01.2021 19:40:19;30;30;28,81;27,5625
17.01.2021 19:40:22;30;30;28,84;27,625
17.01.2021 19:40:26;30;30;28,86;27,625
17.01.2021 19:40:30;30;30;28,89;27,6875
17.01.2021 19:40:34;30;30;28,91;27,75
17.01.2021 19:40:38;30;30;28,94;27,75
17.01.2021 19:40:42;30;30;28,96;27,8125
17.01.2021 19:40:46;30;30,001;28,98;27,8125
17.01.2021 19:40:49;30;30,001;29,01;27,875
17.01.2021 19:40:53;30;30,001;29,04;27,875
17.01.2021 19:40:57;30;30,001;29,07;27,9375
17.01.2021 19:41:01;30;30,002;29,1;27,9375
17.01.2021 19:41:05;30;30,001;29,12;28
17.01.2021 19:41:09;30;30,001;29,15;28
17.01.2021 19:41:13;30;30;29,17;28,0625
17.01.2021 19:41:16;30;30,001;29,2;28,0625
17.01.2021 19:41:20;30;30,001;29,22;28,125
17.01.2021 19:41:24;30;30;29,24;28,125
17.01.2021 19:41:28;30;30;29,25;28,1875
17.01.2021 19:41:32;30;30;29,27;28,1875
17.01.2021 19:41:36;30;30,001;29,29;28,1875
17.01.2021 19:41:40;30;30,001;29,31;28,25
17.01.2021 19:41:43;30;30;29,34;28,25
17.01.2021 19:41:47;30;30;29,35;28,3125
17.01.2021 19:41:51;30;30;29,37;28,3125
17.01.2021 19:41:55;30;30,001;29,39;28,3125
17.01.2021 19:41:59;30;30;29,41;28,375
17.01.2021 19:42:03;30;30;29,42;28,375
17.01.2021 19:42:07;30;30,001;29,44;28,4375
17.01.2021 19:42:11;30;30;29,46;28,4375
17.01.2021 19:42:14;30;30;29,47;28,5
17.01.2021 19:42:18;30;30,001;29,48;28,5
17.01.2021 19:42:22;30;30;29,49;28,5
17.01.2021 19:42:26;30;30;29,52;28,5
17.01.2021 19:42:30;30;30,001;29,53;28,5625
17.01.2021 19:42:34;30;30;29,55;28,5625
17.01.2021 19:42:38;30;30;29,56;28,625
17.01.2021 19:42:41;30;30,001;29,57;28,625
17.01.2021 19:42:45;30;30;29,58;28,625
17.01.2021 19:42:49;30;30;29,59;28,6875
17.01.2021 19:42:53;30;30;29,61;28,6875
17.01.2021 19:42:57;30;30;29,63;28,6875
17.01.2021 19:43:01;30;30;29,64;28,6875
17.01.2021 19:43:05;30;30;29,65;28,75
17.01.2021 19:43:08;30;30,001;29,67;28,75
17.01.2021 19:43:12;30;30;29,69;28,75
17.01.2021 19:43:16;30;30;29,7;28,8125
17.01.2021 19:43:20;30;30,001;29,71;28,8125
17.01.2021 19:43:24;30;30;29,72;28,8125
17.01.2021 19:43:28;30;30,001;29,73;28,8125
17.01.2021 19:43:32;30;30;29,74;28,875
17.01.2021 19:43:35;30;30,001;29,75;28,875
17.01.2021 19:43:39;30;30;29,76;28,875
17.01.2021 19:43:43;30;30;29,77;28,875
17.01.2021 19:43:47;30;30;29,78;28,9375
17.01.2021 19:43:51;30;30;29,79;28,9375
17.01.2021 19:43:55;30;30,001;29,8;28,9375
17.01.2021 19:43:59;30;30,001;29,81;28,9375
17.01.2021 19:44:02;30;30;29,82;29
17.01.2021 19:44:06;30;30;29,83;29
17.01.2021 19:44:10;30;30;29,84;29
17.01.2021 19:44:14;30;30;29,85;29
17.01.2021 19:44:18;30;30;29,85;29
17.01.2021 19:44:22;30;30;29,86;29,0625
17.01.2021 19:44:26;30;30;29,87;29,0625
17.01.2021 19:44:29;30;30;29,88;29,0625
17.01.2021 19:44:33;30;30;29,89;29,0625
17.01.2021 19:44:37;30;30;29,9;29,0625
17.01.2021 19:44:41;30;30;29,91;29,125
17.01.2021 19:44:45;30;30;29,91;29,125
17.01.2021 19:44:49;30;30;29,92;29,125
17.01.2021 19:44:53;30;30;29,94;29,125
17.01.2021 19:44:56;30;30;29,94;29,125
17.01.2021 19:45:00;30;30;29,95;29,1875
17.01.2021 19:45:04;30;30;29,95;29,1875
17.01.2021 19:45:08;30;30,001;29,96;29,1875
17.01.2021 19:45:12;30;30;29,97;29,1875
17.01.2021 19:45:16;30;30;29,97;29,1875
17.01.2021 19:45:20;30;30;29,98;29,1875
17.01.2021 19:45:23;30;30;29,98;29,1875
17.01.2021 19:45:27;30;30;29,98;29,25
17.01.2021 19:45:31;30;30;29,99;29,25
17.01.2021 19:45:35;30;30;29,99;29,25
17.01.2021 19:45:39;30;30;30;29,25
17.01.2021 19:45:43;30;30;30;29,25
17.01.2021 19:45:46;30;30;30,01;29,25
17.01.2021 19:45:50;30;30;30,02;29,25
17.01.2021 19:45:54;30;30;30,02;29,3125
17.01.2021 19:45:58;30;30;30,03;29,3125
17.01.2021 19:46:02;30;30;30,03;29,3125
17.01.2021 19:46:06;30;30;30,04;29,3125
17.01.2021 19:46:10;30;30;30,04;29,3125
17.01.2021 19:46:13;30;30;30,05;29,3125
17.01.2021 19:46:17;30;30;30,05;29,3125
17.01.2021 19:46:21;30;30;30,05;29,3125
17.01.2021 19:46:25;30;30;30,06;29,375
17.01.2021 19:46:29;30;30;30,06;29,375
17.01.2021 19:46:33;30;30;30,07;29,375
17.01.2021 19:46:37;30;30;30,07;29,375
17.01.2021 19:46:40;30;30;30,08;29,375
17.01.2021 19:46:44;30;30;30,08;29,375
17.01.2021 19:46:48;30;30;30,08;29,375
17.01.2021 19:46:52;30;30;30,09;29,375
17.01.2021 19:46:56;30;30;30,09;29,375
17.01.2021 19:47:00;30;30;30,1;29,4375
17.01.2021 19:47:04;30;30;30,1;29,4375
17.01.2021 19:47:07;30;30;30,1;29,4375
17.01.2021 19:47:11;30;30;30,11;29,4375
17.01.2021 19:47:15;30;30;30,11;29,4375
17.01.2021 19:47:19;30;30;30,11;29,4375
17.01.2021 19:47:23;30;30;30,12;29,4375
17.01.2021 19:47:27;30;30;30,12;29,4375
17.01.2021 19:47:31;30;30;30,12;29,4375
17.01.2021 19:47:34;30;30;30,13;29,5
17.01.2021 19:47:38;30;30;30,13;29,5
17.01.2021 19:47:42;30;30;30,13;29,5
17.01.2021 19:47:46;30;30;30,14;29,5
17.01.2021 19:47:50;30;30;30,14;29,5
17.01.2021 19:47:54;30;30;30,14;29,5
17.01.2021 19:47:58;30;30;30,14;29,5
17.01.2021 19:48:01;30;30;30,15;29,5
17.01.2021 19:48:05;30;30;30,15;29,5
17.01.2021 19:48:09;30;30;30,15;29,5
17.01.2021 19:48:13;30;30;30,15;29,5
17.01.2021 19:48:17;30;30;30,16;29,5
17.01.2021 19:48:21;30;30;30,16;29,5
17.01.2021 19:48:25;30;30;30,16;29,5
17.01.2021 19:48:28;30;30;30,17;29,5
17.01.2021 19:48:32;30;30;30,17;29,5625
17.01.2021 19:48:36;30;30;30,17;29,5625
17.01.2021 19:48:40;30;30;30,17;29,5625
17.01.2021 19:48:44;30;30;30,17;29,5625
17.01.2021 19:48:48;30;30;30,18;29,5625
17.01.2021 19:48:52;30;30;30,18;29,5625
17.01.2021 19:48:55;30;30;30,18;29,5625
17.01.2021 19:48:59;30;30;30,18;29,5625
17.01.2021 19:49:03;30;30;30,19;29,5625
17.01.2021 19:49:07;30;30;30,19;29,5625
17.01.2021 19:49:11;30;30;30,19;29,5625
17.01.2021 19:49:15;30;30;30,19;29,5625
17.01.2021 19:49:18;30;30;30,19;29,5625
17.01.2021 19:49:22;30;30;30,19;29,5625
17.01.2021 19:49:26;30;30;30,2;29,5625
17.01.2021 19:49:30;30;30;30,2;29,5625
17.01.2021 19:49:34;30;30;30,2;29,625
17.01.2021 19:49:38;30;30;30,2;29,625
17.01.2021 19:49:42;30;30;30,2;29,5625
17.01.2021 19:49:45;30;30;30,2;29,625
17.01.2021 19:49:49;30;30;30,21;29,625
17.01.2021 19:49:53;30;30;30,21;29,625
17.01.2021 19:49:57;30;30;30,21;29,625
17.01.2021 19:50:01;30;30;30,21;29,625
17.01.2021 19:50:05;30;30;30,21;29,625
17.01.2021 19:50:09;30;30;30,23;29,625
17.01.2021 19:50:12;30;30;30,23;29,625
17.01.2021 19:50:16;30;30;30,23;29,625
17.01.2021 19:50:20;30;30;30,23;29,625
17.01.2021 19:50:24;30;30;30,24;29,625
17.01.2021 19:50:28;30;30;30,24;29,625
17.01.2021 19:50:32;30;30;30,24;29,625
17.01.2021 19:50:36;30;30;30,24;29,625
17.01.2021 19:50:39;30;30;30,25;29,625
17.01.2021 19:50:43;30;30;30,24;29,625
17.01.2021 19:50:47;30;30;30,24;29,625
17.01.2021 19:50:51;30;30;30,24;29,625
17.01.2021 19:50:55;30;30;30,24;29,625
17.01.2021 19:50:59;30;30;30,24;29,6875
17.01.2021 19:51:02;30;30;30,24;29,625
17.01.2021 19:51:06;30;30;30,24;29,6875
17.01.2021 19:51:10;30;30;30,25;29,625
17.01.2021 19:51:14;30;30;30,25;29,6875
17.01.2021 19:51:18;30;30;30,25;29,6875
17.01.2021 19:51:22;30;30;30,26;29,6875
17.01.2021 19:51:26;30;30;30,26;29,6875
17.01.2021 19:51:29;30;30;30,26;29,6875
17.01.2021 19:51:33;30;30;30,26;29,6875
17.01.2021 19:51:37;30;30;30,26;29,6875
17.01.2021 19:51:41;30;30;30,25;29,6875
17.01.2021 19:51:45;30;30;30,25;29,6875
17.01.2021 19:51:49;30;30;30,26;29,6875
17.01.2021 19:51:53;30;30;30,26;29,6875
17.01.2021 19:51:56;30;30;30,26;29,6875
17.01.2021 19:52:00;30;30;30,26;29,6875
17.01.2021 19:52:04;30;30;30,26;29,6875
17.01.2021 19:52:08;30;30;30,26;29,6875
17.01.2021 19:52:12;30;30;30,26;29,6875
17.01.2021 19:52:16;30;30;30,26;29,6875
17.01.2021 19:52:20;30;30;30,26;29,6875
17.01.2021 19:52:23;30;30;30,26;29,6875
17.01.2021 19:52:27;30;30;30,26;29,6875
17.01.2021 19:52:31;30;30;30,26;29,6875
17.01.2021 19:52:35;30;30;30,26;29,6875
17.01.2021 19:52:39;30;30;30,27;29,6875
17.01.2021 19:52:43;30;30;30,27;29,6875
17.01.2021 19:52:47;30;30;30,27;29,6875
17.01.2021 19:52:50;30;30;30,27;29,6875
17.01.2021 19:52:54;30;30;30,27;29,6875
17.01.2021 19:52:58;30;30;30,27;29,6875
17.01.2021 19:53:02;30;30;30,27;29,6875
17.01.2021 19:53:06;30;30;30,27;29,6875
17.01.2021 19:53:10;30;30;30,27;29,6875
17.01.2021 19:53:14;30;30;30,27;29,6875
17.01.2021 19:53:17;30;30;30,27;29,6875
17.01.2021 19:53:21;30;30;30,27;29,6875
17.01.2021 19:53:25;30;30;30,27;29,6875
17.01.2021 19:53:29;30;30;30,27;29,75
17.01.2021 19:53:33;30;30;30,27;29,75
17.01.2021 19:53:37;30;30;30,29;29,6875
17.01.2021 19:53:41;30;30;30,29;29,75
17.01.2021 19:53:44;30;30;30,29;29,6875
17.01.2021 19:53:48;30;30;30,29;29,6875
17.01.2021 19:53:52;30;30;30,29;29,75
17.01.2021 19:53:56;30;30;30,29;29,6875
17.01.2021 19:54:00;30;30;30,29;29,75
17.01.2021 19:54:04;30;30;30,29;29,6875
17.01.2021 19:54:08;30;30;30,29;29,6875
17.01.2021 19:54:11;30;30;30,29;29,75
17.01.2021 19:54:15;30;30;30,28;29,75
17.01.2021 19:54:19;30;30;30,28;29,75
17.01.2021 19:54:23;30;30;30,28;29,6875
17.01.2021 19:54:27;30;30;30,28;29,75
17.01.2021 19:54:31;30;30;30,28;29,6875
17.01.2021 19:54:35;30;30;30,28;29,75
17.01.2021 19:54:38;30;30;30,28;29,75
17.01.2021 19:54:42;30;30;30,29;29,75
17.01.2021 19:54:46;30;30;30,29;29,75
17.01.2021 19:54:50;30;30;30,29;29,75
17.01.2021 19:54:54;30;30;30,29;29,75
17.01.2021 19:54:58;30;30;30,29;29,75
17.01.2021 19:55:02;30;30;30,29;29,75
17.01.2021 19:55:05;30;30;30,29;29,75
17.01.2021 19:55:09;30;30;30,29;29,75
17.01.2021 19:55:13;30;30;30,29;29,75
17.01.2021 19:55:17;30;30;30,29;29,75
17.01.2021 19:55:21;30;30;30,29;29,75
17.01.2021 19:55:25;30;30;30,29;29,75
17.01.2021 19:55:29;30;30;30,29;29,75
17.01.2021 19:55:32;30;30;30,29;29,75
17.01.2021 19:55:36;30;30;30,29;29,75
17.01.2021 19:55:40;30;30;30,29;29,75
17.01.2021 19:55:44;30;30;30,29;29,75
17.01.2021 19:55:48;30;30;30,29;29,75
17.01.2021 19:55:52;30;30;30,29;29,75
17.01.2021 19:55:56;30;30;30,29;29,75
17.01.2021 19:55:59;30;30;30,29;29,75
17.01.2021 19:56:03;30;30;30,29;29,75
17.01.2021 19:56:07;30;30;30,29;29,75
17.01.2021 19:56:11;30;30;30,29;29,75
17.01.2021 19:56:15;30;30;30,29;29,75
17.01.2021 19:56:19;30;30;30,29;29,75
17.01.2021 19:56:23;30;30;30,29;29,75
17.01.2021 19:56:26;30;30;30,29;29,75
17.01.2021 19:56:30;30;30;30,29;29,75
17.01.2021 19:56:34;30;30;30,29;29,75
17.01.2021 19:56:38;30;30;30,29;29,75
17.01.2021 19:56:42;30;30;30,29;29,75
17.01.2021 19:56:46;30;30;30,29;29,75
17.01.2021 19:56:50;30;30;30,3;29,75
17.01.2021 19:56:53;30;30;30,3;29,75
17.01.2021 19:56:57;30;30;30,3;29,75
17.01.2021 19:57:01;30;30;30,3;29,75
17.01.2021 19:57:05;30;30;30,3;29,75
17.01.2021 19:57:09;30;30;30,3;29,75
17.01.2021 19:57:13;30;30;30,3;29,75
17.01.2021 19:57:17;30;30;30,3;29,75
17.01.2021 19:57:20;30;30;30,3;29,75
17.01.2021 19:57:24;30;30;30,3;29,75
17.01.2021 19:57:28;30;30;30,3;29,75
17.01.2021 19:57:32;30;30;30,3;29,75
17.01.2021 19:57:36;30;30;30,3;29,75
17.01.2021 19:57:40;30;30;30,3;29,75
17.01.2021 19:57:44;30;30;30,31;29,75
17.01.2021 19:57:47;30;30;30,31;29,75
17.01.2021 19:57:51;30;30;30,31;29,75
17.01.2021 19:57:55;30;30;30,31;29,75
17.01.2021 19:57:59;30;30;30,31;29,75
17.01.2021 19:58:03;30;30;30,31;29,75
17.01.2021 19:58:07;30;30;30,3;29,75
17.01.2021 19:58:11;30;30;30,3;29,75
17.01.2021 19:58:14;30;30;30,3;29,75
17.01.2021 19:58:18;30;30;30,3;29,75
17.01.2021 19:58:22;30;30;30,3;29,75
17.01.2021 19:58:26;30;30;30,3;29,75
17.01.2021 19:58:30;30;30;30,3;29,75
17.01.2021 19:58:34;30;30;30,3;29,75
17.01.2021 19:58:38;30;30;30,3;29,75
17.01.2021 19:58:41;30;30;30,3;29,75
17.01.2021 19:58:45;30;30;30,3;29,75
17.01.2021 19:58:49;30;30;30,3;29,75
17.01.2021 19:58:53;30;30;30,3;29,75
17.01.2021 19:58:57;30;30;30,3;29,75
17.01.2021 19:59:01;30;30;30,3;29,75
17.01.2021 19:59:04;30;30;30,31;29,75
17.01.2021 19:59:08;30;30;30,31;29,75
17.01.2021 19:59:12;30;30;30,31;29,75
17.01.2021 19:59:16;30;30;30,31;29,75
17.01.2021 19:59:20;30;30;30,3;29,75
17.01.2021 19:59:24;30;30;30,3;29,75
17.01.2021 19:59:28;30;30;30,3;29,75
17.01.2021 19:59:32;30;30;30,3;29,75
17.01.2021 19:59:35;30;30;30,3;29,75
17.01.2021 19:59:39;30;30;30,3;29,75
17.01.2021 19:59:43;30;30;30,3;29,75
17.01.2021 19:59:47;30;30;30,3;29,75
17.01.2021 19:59:51;30;30;30,3;29,75
17.01.2021 19:59:55;30;30;30,3;29,75
17.01.2021 19:59:59;30;30;30,3;29,75
17.01.2021 20:00:02;30;30;30,3;29,75
17.01.2021 20:00:06;30;30;30,3;29,75
17.01.2021 20:00:10;30;30;30,3;29,75
17.01.2021 20:00:14;30;30;30,3;29,75
17.01.2021 20:00:18;30;30;30,3;29,75
17.01.2021 20:00:22;30;30;30,3;29,8125
17.01.2021 20:00:26;30;30;30,3;29,75
17.01.2021 20:00:29;30;30;30,3;29,75
17.01.2021 20:00:33;30;30;30,3;29,75
17.01.2021 20:00:37;30;30;30,31;29,75
17.01.2021 20:00:41;45;30,001;30,31;29,75
17.01.2021 20:00:45;45;30,1;30,32;29,75
17.01.2021 20:00:49;45;30,419;30,34;29,75
17.01.2021 20:00:52;45;30,978;30,41;29,8125
17.01.2021 20:00:56;45;31,78;30,52;29,8125
17.01.2021 20:01:00;45;32,579;30,65;29,9375
17.01.2021 20:01:04;45;33,504;30,86;30
17.01.2021 20:01:08;45;34,444;31,1;30,125
17.01.2021 20:01:12;45;35,273;31,36;30,25
17.01.2021 20:01:16;45;36,228;31,56;30,4375
17.01.2021 20:01:19;45;37,186;31,85;30,5625
17.01.2021 20:01:23;45;38,012;32,14;30,8125
17.01.2021 20:01:27;45;38,972;32,38;31
17.01.2021 20:01:31;45;39,935;32,69;31,1875
17.01.2021 20:01:35;45;40,836;33,01;31,4375
17.01.2021 20:01:39;45;41,358;33,35;31,6875
17.01.2021 20:01:43;45;41,812;33,56;31,9375
17.01.2021 20:01:46;45;42,033;33,84;32,1875
17.01.2021 20:01:50;45;42,062;34,05;32,375
17.01.2021 20:01:54;45;41,952;34,19;32,625
17.01.2021 20:01:58;45;41,719;34,34;32,75
17.01.2021 20:02:02;45;41,403;34,42;32,9375
17.01.2021 20:02:06;45;41,074;34,5;33,0625
17.01.2021 20:02:10;45;40,948;34,56;33,25
17.01.2021 20:02:13;45;40,896;34,64;33,3125
17.01.2021 20:02:17;45;40,989;34,76;33,4375
17.01.2021 20:02:21;45;41,183;34,87;33,5625
17.01.2021 20:02:25;45;41,313;35,04;33,75
17.01.2021 20:02:29;45;41,5;35,22;33,8125
17.01.2021 20:02:33;45;41,713;35,38;34
17.01.2021 20:02:37;45;41,746;35,52;34,125
17.01.2021 20:02:41;45;41,949;35,68;34,25
17.01.2021 20:02:44;45;42,349;35,85;34,375
17.01.2021 20:02:48;45;42,616;36,04;34,5625
17.01.2021 20:02:52;45;42,976;36,21;34,6875
17.01.2021 20:02:56;45;43,211;36,42;34,8125
17.01.2021 20:03:00;45;43,49;36,62;35
17.01.2021 20:03:04;45;43,687;36,77;35,125
17.01.2021 20:03:08;45;43,974;36,97;35,3125
17.01.2021 20:03:11;45;44,098;37,15;35,4375
17.01.2021 20:03:15;45;44,3;37,33;35,625
17.01.2021 20:03:19;45;44,413;37,47;35,75
17.01.2021 20:03:23;45;44,531;37,64;35,9375
17.01.2021 20:03:27;45;44,579;37,82;36,0625
17.01.2021 20:03:31;45;44,693;37,97;36,25
17.01.2021 20:03:35;45;44,721;38,08;36,375
17.01.2021 20:03:38;45;44,762;38,24;36,5
17.01.2021 20:03:42;45;44,803;38,38;36,625
17.01.2021 20:03:46;45;44,833;38,5;36,75
17.01.2021 20:03:50;45;44,862;38,64;36,9375
17.01.2021 20:03:54;45;44,885;38,79;37,0625
17.01.2021 20:03:58;45;44,901;38,91;37,1875
17.01.2021 20:04:02;45;44,917;39,02;37,3125
17.01.2021 20:04:06;45;44,929;39,15;37,4375
17.01.2021 20:04:09;45;44,94;39,28;37,5
17.01.2021 20:04:13;45;44,948;39,36;37,625
17.01.2021 20:04:17;45;44,955;39,49;37,75
17.01.2021 20:04:21;45;44,962;39,61;37,875
17.01.2021 20:04:25;45;44,967;39,73;38
17.01.2021 20:04:29;45;44,972;39,82;38,0625
17.01.2021 20:04:33;45;44,976;39,94;38,1875
17.01.2021 20:04:36;45;44,979;40,06;38,3125
17.01.2021 20:04:40;45;44,982;40,18;38,375
17.01.2021 20:04:44;45;44,985;40,25;38,5
17.01.2021 20:04:48;45;44,987;40,34;38,625
17.01.2021 20:04:52;45;44,988;40,46;38,6875
17.01.2021 20:04:56;45;44,99;40,53;38,8125
17.01.2021 20:05:00;45;44,991;40,63;38,875
17.01.2021 20:05:03;45;44,993;40,73;39
17.01.2021 20:05:07;45;44,994;40,83;39,0625
17.01.2021 20:05:11;45;44,995;40,89;39,1875
17.01.2021 20:05:15;45;44,996;40,98;39,25
17.01.2021 20:05:19;45;44,996;41,08;39,3125
17.01.2021 20:05:23;45;44,996;41,15;39,4375
17.01.2021 20:05:27;45;44,997;41,23;39,5
17.01.2021 20:05:30;45;44,998;41,31;39,625
17.01.2021 20:05:34;45;44,998;41,4;39,6875
17.01.2021 20:05:38;45;44,998;41,46;39,75
17.01.2021 20:05:42;45;44,999;41,54;39,875
17.01.2021 20:05:46;45;44,999;41,63;39,9375
17.01.2021 20:05:50;45;44,999;41,71;40
17.01.2021 20:05:54;45;44,999;41,75;40,0625
17.01.2021 20:05:57;45;44,999;41,83;40,1875
