SetPoint [°C],Timestamp,Chamber temperature [°C],Reference temperature [°C],DUT temperature [°C]
40,"02.02.2021 10:22:37",40,40.14,39.5
40,"02.02.2021 10:22:41",40,40.14,39.5
40,"02.02.2021 10:22:45",40,40.14,39.5
40,"02.02.2021 10:22:49",40,40.14,39.5
40,"02.02.2021 10:22:53",40,40.14,39.5
40,"02.02.2021 10:22:57",40,40.14,39.5
40,"02.02.2021 10:23:01",40,40.14,39.5
40,"02.02.2021 10:23:05",40,40.14,39.5
40,"02.02.2021 10:23:09",40,40.14,39.5
40,"02.02.2021 10:23:13",40,40.14,39.5
40,"02.02.2021 10:23:17",40,40.14,39.5
40,"02.02.2021 10:23:20",40,40.14,39.5
40,"02.02.2021 10:23:24",40,40.14,39.5
40,"02.02.2021 10:23:28",40,40.14,39.5
40,"02.02.2021 10:23:32",40,40.14,39.5
40,"02.02.2021 10:23:36",40,40.14,39.5
40,"02.02.2021 10:23:40",40,40.14,39.5
40,"02.02.2021 10:23:44",40,40.14,39.5
40,"02.02.2021 10:23:48",40,40.14,39.5625
40,"02.02.2021 10:23:52",40,40.14,39.5
40,"02.02.2021 10:23:56",40,40.14,39.5625
