SetPoint;Chamber;Ref;DUT
16.01.2021 19:59:29;20;6,969;1,33999999999997;0,8125
16.01.2021 19:59:32;20;7,694;1,60000000000002;1
16.01.2021 19:59:36;20;8,526;1,76999999999998;1,1875
16.01.2021 19:59:40;20;9,364;2,04000000000002;1,375
16.01.2021 19:59:44;20;10,087;2,31;1,5625
16.01.2021 19:59:48;20;10,932;2,51999999999998;1,8125
16.01.2021 19:59:52;20;11,78;2,80000000000001;2,0625
16.01.2021 19:59:55;20;12,632;3,11000000000001;2,25
16.01.2021 19:59:59;20;13,382;3,42000000000002;2,5
16.01.2021 20:00:03;20;14,226;3,67000000000002;2,75
16.01.2021 20:00:07;20;15,089;4;3
16.01.2021 20:00:11;20;15,786;4,35000000000002;3,3125
16.01.2021 20:00:15;20;16,358;4,60000000000002;3,5625
16.01.2021 20:00:19;20;16,667;4,93000000000001;3,875
16.01.2021 20:00:22;20;16,771;5,20999999999998;4,125
16.01.2021 20:00:26;20;16,796;5,47000000000003;4,375
16.01.2021 20:00:30;20;16,772;5,62;4,625
16.01.2021 20:00:34;20;16,582;5,82999999999998;4,8125
16.01.2021 20:00:38;20;16,46;6,01999999999998;5,0625
16.01.2021 20:00:42;20;16,442;6,13999999999999;5,25
16.01.2021 20:00:45;20;16,457;6,31999999999999;5,4375
16.01.2021 20:00:49;20;16,68;6,52999999999997;5,625
16.01.2021 20:00:53;20;16,793;6,75999999999999;5,8125
16.01.2021 20:00:57;20;16,998;6,93000000000001;6
16.01.2021 20:01:01;20;17,306;7,14999999999998;6,1875
16.01.2021 20:01:05;20;17,695;7,42000000000002;6,375
16.01.2021 20:01:08;20;17,823;7,60000000000002;6,5625
16.01.2021 20:01:12;20;17,922;7,86000000000001;6,75
16.01.2021 20:01:16;20;18,046;8,07999999999998;7
16.01.2021 20:01:20;20;18,255;8,30000000000001;7,1875
16.01.2021 20:01:24;20;18,379;8,48000000000002;7,375
16.01.2021 20:01:28;20;18,596;8,70999999999998;7,5625
16.01.2021 20:01:32;20;18,796;8,94999999999999;7,75
16.01.2021 20:01:35;20;18,999;9,12;7,9375
16.01.2021 20:01:39;20;19,119;9,35000000000002;8,125
16.01.2021 20:01:43;20;19,323;9,56999999999999;8,3125
16.01.2021 20:01:47;20;19,443;9,80000000000001;8,5
16.01.2021 20:01:51;20;19,483;9,97000000000003;8,6875
16.01.2021 20:01:55;20;19,592;10,18;8,875
16.01.2021 20:01:59;20;19,648;10,39;9,0625
16.01.2021 20:02:02;20;19,702;10,59;9,25
16.01.2021 20:02:06;20;19,756;10,74;9,4375
16.01.2021 20:02:10;20;19,8;10,95;9,5625
16.01.2021 20:02:14;20;19,835;11,12;9,75
16.01.2021 20:02:18;20;19,861;11,27;9,9375
16.01.2021 20:02:22;20;19,884;11,45;10,125
16.01.2021 20:02:26;20;19,902;11,64;10,25
16.01.2021 20:02:29;20;19,915;11,76;10,4375
16.01.2021 20:02:33;20;19,928;11,93;10,5625
16.01.2021 20:02:37;20;19,939;12,1;10,6875
16.01.2021 20:02:41;20;19,948;12,27;10,8125
16.01.2021 20:02:45;20;19,955;12,4;11
16.01.2021 20:02:49;20;19,962;12,55;11,125
16.01.2021 20:02:53;20;19,967;12,7;11,3125
16.01.2021 20:02:56;20;19,972;12,88;11,4375
16.01.2021 20:03:00;20;19,976;12,99;11,5625
16.01.2021 20:03:04;20;19,979;13,13;11,6875
16.01.2021 20:03:08;20;19,982;13,28;11,8125
16.01.2021 20:03:12;20;19,984;13,39;11,9375
16.01.2021 20:03:16;20;19,987;13,54;12,0625
16.01.2021 20:03:20;20;19,989;13,67;12,1875
16.01.2021 20:03:23;20;19,99;13,8;12,3125
16.01.2021 20:03:27;20;19,992;13,91;12,4375
16.01.2021 20:03:31;20;19,993;14,03;12,5625
16.01.2021 20:03:35;20;19,994;14,16;12,6875
16.01.2021 20:03:39;20;19,995;14,26;12,8125
16.01.2021 20:03:43;20;19,996;14,39;12,9375
16.01.2021 20:03:47;20;19,996;14,51;13,0625
16.01.2021 20:03:50;20;19,997;14,61;13,125
16.01.2021 20:03:54;20;19,998;14,72;13,25
16.01.2021 20:03:58;20;19,999;14,83;13,375
16.01.2021 20:04:02;20;19,999;14,94;13,4375
16.01.2021 20:04:06;20;19,999;15,02;13,5625
16.01.2021 20:04:10;20;19,999;15,13;13,6875
16.01.2021 20:04:14;20;19,999;15,23;13,75
16.01.2021 20:04:17;20;20;15,34;13,875
16.01.2021 20:04:21;20;20;15,41;14
16.01.2021 20:04:25;20;19,994;15,52;14,0625
16.01.2021 20:04:29;20;19,996;15,61;14,1875
16.01.2021 20:04:33;20;19,998;15,68;14,25
16.01.2021 20:04:37;20;20,001;15,77;14,375
16.01.2021 20:04:41;20;20,002;15,87;14,4375
16.01.2021 20:04:44;20;20,003;15,97;14,5
16.01.2021 20:04:48;20;20,003;16,03;14,625
16.01.2021 20:04:52;20;20,002;16,11;14,6875
16.01.2021 20:04:56;20;20,002;16,19;14,8125
16.01.2021 20:05:00;20;20,002;16,27;14,875
16.01.2021 20:05:04;20;20,001;16,34;14,9375
16.01.2021 20:05:08;20;20,001;16,42;15,0625
16.01.2021 20:05:11;20;20,001;16,5;15,125
16.01.2021 20:05:15;20;20,001;16,55;15,1875
16.01.2021 20:05:19;20;20,001;16,64;15,25
16.01.2021 20:05:23;20;20,001;16,71;15,375
16.01.2021 20:05:27;20;20,001;16,77;15,4375
16.01.2021 20:05:31;20;20,001;16,84;15,5
16.01.2021 20:05:34;20;20,001;16,91;15,5625
16.01.2021 20:05:38;20;20,001;16,97;15,625
16.01.2021 20:05:42;20;20,001;17,02;15,6875
16.01.2021 20:05:46;20;20,001;17,08;15,75
16.01.2021 20:05:50;20;20,001;17,15;15,8125
16.01.2021 20:05:54;20;20,001;17,2;15,9375
16.01.2021 20:05:58;20;20,001;17,26;16
16.01.2021 20:06:01;20;20,001;17,32;16,0625
16.01.2021 20:06:05;20;20,001;17,39;16,125
16.01.2021 20:06:09;20;20,001;17,43;16,1875
16.01.2021 20:06:13;20;20;17,49;16,25
16.01.2021 20:06:17;20;20;17,53;16,25
16.01.2021 20:06:21;20;20,001;17,57;16,375
16.01.2021 20:06:25;20;20,001;17,63;16,4375
16.01.2021 20:06:28;20;20,001;17,68;16,4375
16.01.2021 20:06:32;20;20,001;17,73;16,5
16.01.2021 20:06:36;20;20,001;17,77;16,5625
16.01.2021 20:06:40;20;20,001;17,83;16,625
16.01.2021 20:06:44;20;20;17,88;16,6875
16.01.2021 20:06:48;20;20;17,93;16,75
16.01.2021 20:06:52;20;20,001;17,96;16,8125
16.01.2021 20:06:55;20;20;18;16,875
16.01.2021 20:06:59;20;20;18,04;16,875
16.01.2021 20:07:03;20;20,001;18,07;16,9375
16.01.2021 20:07:07;20;20;18,11;17
16.01.2021 20:07:11;20;20,001;18,16;17,0625
16.01.2021 20:07:15;20;20;18,2;17,0625
16.01.2021 20:07:19;20;20,001;18,23;17,125
16.01.2021 20:07:23;20;20,001;18,27;17,1875
16.01.2021 20:07:26;20;20;18,31;17,25
16.01.2021 20:07:30;20;20;18,34;17,3125
16.01.2021 20:07:34;20;19,999;18,38;17,3125
16.01.2021 20:07:38;20;19,999;18,41;17,375
16.01.2021 20:07:42;20;20;18,46;17,375
16.01.2021 20:07:46;20;20;18,48;17,4375
16.01.2021 20:07:49;20;20;18,51;17,5
16.01.2021 20:07:53;20;20,001;18,55;17,5
16.01.2021 20:07:57;20;20,001;18,57;17,5625
16.01.2021 20:08:01;20;20,001;18,61;17,625
16.01.2021 20:08:05;20;20,002;18,64;17,625
16.01.2021 20:08:09;20;20,001;18,67;17,6875
16.01.2021 20:08:13;20;20,001;18,69;17,6875
16.01.2021 20:08:16;20;20,002;18,72;17,75
16.01.2021 20:08:20;20;20,001;18,75;17,8125
16.01.2021 20:08:24;20;20;18,77;17,8125
16.01.2021 20:08:28;20;20,001;18,8;17,875
16.01.2021 20:08:32;20;20,001;18,82;17,875
16.01.2021 20:08:36;20;20,001;18,85;17,9375
16.01.2021 20:08:40;20;20;18,87;17,9375
16.01.2021 20:08:43;20;20;18,9;18
16.01.2021 20:08:47;20;20;18,93;18
16.01.2021 20:08:51;20;20;18,95;18,0625
16.01.2021 20:08:55;20;19,999;18,97;18,0625
16.01.2021 20:08:59;20;19,999;19;18,125
16.01.2021 20:09:03;20;19,999;19,01;18,125
16.01.2021 20:09:07;20;20;19,03;18,1875
16.01.2021 20:09:10;20;20;19,05;18,1875
16.01.2021 20:09:14;20;20;19,08;18,1875
16.01.2021 20:09:18;20;20,001;19,1;18,25
16.01.2021 20:09:22;20;20,001;19,12;18,25
16.01.2021 20:09:26;20;20;19,14;18,3125
16.01.2021 20:09:30;20;19,999;19,16;18,3125
16.01.2021 20:09:33;20;20;19,18;18,3125
16.01.2021 20:09:37;20;20;19,2;18,375
16.01.2021 20:09:41;20;20;19,22;18,375
16.01.2021 20:09:45;20;20,001;19,23;18,4375
16.01.2021 20:09:49;20;20,002;19,25;18,4375
16.01.2021 20:09:53;20;20,002;19,27;18,5
16.01.2021 20:09:57;20;20,001;19,28;18,5
16.01.2021 20:10:00;20;20;19,31;18,5
16.01.2021 20:10:04;20;20;19,32;18,5
16.01.2021 20:10:08;20;20;19,34;18,5625
16.01.2021 20:10:12;20;20,001;19,35;18,5625
16.01.2021 20:10:16;20;20;19,37;18,625
16.01.2021 20:10:20;20;19,999;19,38;18,625
16.01.2021 20:10:23;20;19,998;19,4;18,625
16.01.2021 20:10:27;20;20;19,41;18,6875
16.01.2021 20:10:31;20;20;19,43;18,6875
16.01.2021 20:10:35;20;20;19,44;18,6875
16.01.2021 20:10:39;20;20;19,45;18,75
16.01.2021 20:10:43;20;20;19,47;18,75
16.01.2021 20:10:47;20;20,001;19,48;18,75
16.01.2021 20:10:51;20;20,001;19,49;18,8125
16.01.2021 20:10:54;20;20;19,5;18,75
16.01.2021 20:10:58;20;20;19,51;18,8125
16.01.2021 20:11:02;20;20;19,52;18,8125
16.01.2021 20:11:06;20;20,001;19,53;18,875
16.01.2021 20:11:10;20;20,001;19,54;18,875
16.01.2021 20:11:14;20;20,001;19,55;18,875
16.01.2021 20:11:17;20;20,001;19,56;18,875
16.01.2021 20:11:21;20;20,001;19,57;18,875
16.01.2021 20:11:25;20;19,999;19,58;18,9375
16.01.2021 20:11:29;20;19,999;19,6;18,9375
16.01.2021 20:11:33;20;20;19,6;18,9375
16.01.2021 20:11:37;20;20,002;19,61;19
16.01.2021 20:11:41;20;20,002;19,63;19
16.01.2021 20:11:44;20;20,001;19,64;19
16.01.2021 20:11:48;20;20,001;19,64;19
16.01.2021 20:11:52;20;20,002;19,65;19
16.01.2021 20:11:56;20;20,001;19,66;19,0625
16.01.2021 20:12:00;20;20;19,67;19,0625
16.01.2021 20:12:04;20;20;19,7;19,0625
16.01.2021 20:12:08;20;20;19,71;19,0625
16.01.2021 20:12:11;20;20;19,72;19,125
16.01.2021 20:12:15;20;20,001;19,73;19,125
16.01.2021 20:12:19;20;19,999;19,73;19,125
16.01.2021 20:12:23;20;19,998;19,74;19,125
16.01.2021 20:12:27;20;19,998;19,75;19,125
16.01.2021 20:12:31;20;19,998;19,76;19,1875
16.01.2021 20:12:35;20;19,999;19,76;19,1875
16.01.2021 20:12:38;20;20;19,77;19,1875
16.01.2021 20:12:42;20;20,001;19,78;19,1875
16.01.2021 20:12:46;20;20;19,79;19,1875
16.01.2021 20:12:50;20;19,999;19,79;19,1875
16.01.2021 20:12:54;20;19,999;19,8;19,1875
16.01.2021 20:12:58;20;20;19,81;19,25
16.01.2021 20:13:02;20;20,001;19,81;19,25
16.01.2021 20:13:05;20;20,002;19,82;19,25
16.01.2021 20:13:09;20;20;19,83;19,25
16.01.2021 20:13:13;20;20;19,83;19,25
16.01.2021 20:13:17;20;20;19,84;19,25
16.01.2021 20:13:21;20;20,001;19,84;19,3125
16.01.2021 20:13:25;20;20,001;19,85;19,3125
16.01.2021 20:13:29;20;20;19,86;19,3125
16.01.2021 20:13:32;20;19,999;19,86;19,3125
16.01.2021 20:13:36;20;19,999;19,87;19,3125
16.01.2021 20:13:40;20;20;19,87;19,3125
16.01.2021 20:13:44;20;20,001;19,88;19,3125
16.01.2021 20:13:48;20;20,001;19,88;19,375
16.01.2021 20:13:52;20;20;19,89;19,375
16.01.2021 20:13:56;20;19,999;19,89;19,375
16.01.2021 20:13:59;20;19,999;19,9;19,375
16.01.2021 20:14:03;20;20;19,9;19,375
16.01.2021 20:14:07;20;20,001;19,91;19,375
16.01.2021 20:14:11;20;20,001;19,91;19,375
16.01.2021 20:14:15;20;20;19,92;19,375
16.01.2021 20:14:19;20;20;19,92;19,4375
16.01.2021 20:14:23;20;20;19,93;19,4375
16.01.2021 20:14:26;20;20,001;19,93;19,4375
16.01.2021 20:14:30;20;20,001;19,93;19,4375
16.01.2021 20:14:34;20;20;19,94;19,4375
16.01.2021 20:14:38;20;20;19,94;19,4375
16.01.2021 20:14:42;20;20,001;19,95;19,4375
16.01.2021 20:14:46;20;20,001;19,95;19,4375
16.01.2021 20:14:50;20;20;19,95;19,4375
16.01.2021 20:14:53;20;20;19,96;19,4375
16.01.2021 20:14:57;20;20;19,96;19,5
16.01.2021 20:15:01;20;20,001;19,97;19,5
16.01.2021 20:15:05;20;19,999;19,97;19,5
16.01.2021 20:15:09;20;19,998;19,97;19,5
16.01.2021 20:15:13;20;19,999;19,98;19,5
16.01.2021 20:15:16;20;19,999;19,98;19,5
16.01.2021 20:15:20;20;20;19,98;19,5
16.01.2021 20:15:24;20;20,001;19,99;19,5
16.01.2021 20:15:28;20;20,001;19,99;19,5
16.01.2021 20:15:32;20;20,001;19,99;19,5
16.01.2021 20:15:36;20;20,002;20;19,5
16.01.2021 20:15:40;20;20,003;20;19,5625
16.01.2021 20:15:43;20;20,003;20;19,5625
16.01.2021 20:15:47;20;20,002;20;19,5625
16.01.2021 20:15:51;20;20,002;20;19,5625
16.01.2021 20:15:55;20;20;20;19,5625
16.01.2021 20:15:59;20;19,999;20;19,5625
16.01.2021 20:16:03;20;19,998;20,01;19,5625
16.01.2021 20:16:07;20;19,998;20,01;19,5625
16.01.2021 20:16:10;20;19,998;20,01;19,5625
16.01.2021 20:16:14;20;19,998;20,01;19,5625
16.01.2021 20:16:18;20;19,998;20,02;19,5625
16.01.2021 20:16:22;20;19,997;20,02;19,5625
16.01.2021 20:16:26;20;19,998;20,02;19,5625
16.01.2021 20:16:30;20;20;20,02;19,5625
16.01.2021 20:16:33;20;20,001;20,03;19,5625
16.01.2021 20:16:37;20;20,002;20,03;19,625
16.01.2021 20:16:41;20;20,003;20,03;19,625
16.01.2021 20:16:45;20;20,002;20,03;19,625
16.01.2021 20:16:49;20;20,002;20,04;19,625
16.01.2021 20:16:53;20;20,001;20,04;19,625
16.01.2021 20:16:57;20;20;20,04;19,625
16.01.2021 20:17:00;20;20;20,04;19,625
16.01.2021 20:17:04;20;20;20,04;19,625
16.01.2021 20:17:08;20;19,998;20,05;19,625
16.01.2021 20:17:12;20;19,998;20,05;19,625
16.01.2021 20:17:16;20;19,998;20,05;19,625
16.01.2021 20:17:20;20;19,999;20,05;19,625
16.01.2021 20:17:24;20;20;20,05;19,625
16.01.2021 20:17:28;20;20;20,06;19,625
16.01.2021 20:17:31;20;19,999;20,06;19,625
16.01.2021 20:17:35;20;19,999;20,06;19,625
16.01.2021 20:17:39;20;20;20,06;19,625
16.01.2021 20:17:43;20;20,001;20,06;19,6875
16.01.2021 20:17:47;20;20;20,08;19,625
16.01.2021 20:17:51;20;20;20,08;19,6875
16.01.2021 20:17:55;20;20,001;20,08;19,6875
16.01.2021 20:17:58;20;20,001;20,08;19,6875
16.01.2021 20:18:02;20;20;20,08;19,6875
16.01.2021 20:18:06;20;19,999;20,08;19,6875
16.01.2021 20:18:10;20;20;20,08;19,6875
16.01.2021 20:18:14;20;20,001;20,08;19,6875
16.01.2021 20:18:18;20;19,999;20,08;19,6875
16.01.2021 20:18:22;20;19,999;20,09;19,6875
16.01.2021 20:18:25;20;19,999;20,09;19,6875
16.01.2021 20:18:29;20;20;20,09;19,6875
16.01.2021 20:18:33;20;20,001;20,09;19,6875
16.01.2021 20:18:37;20;20;20,09;19,6875
16.01.2021 20:18:41;20;20;20,09;19,6875
16.01.2021 20:18:45;20;20;20,1;19,6875
16.01.2021 20:18:48;20;20,001;20,1;19,6875
16.01.2021 20:18:52;20;20;20,1;19,6875
16.01.2021 20:18:56;20;20;20,1;19,6875
16.01.2021 20:19:00;20;20;20,1;19,6875
16.01.2021 20:19:04;20;20,001;20,1;19,6875
16.01.2021 20:19:08;20;20;20,1;19,6875
16.01.2021 20:19:12;20;20;20,1;19,6875
16.01.2021 20:19:15;20;20,001;20,11;19,6875
16.01.2021 20:19:19;20;20;20,11;19,6875
16.01.2021 20:19:23;20;19,999;20,11;19,75
16.01.2021 20:19:27;20;20;20,11;19,6875
16.01.2021 20:19:31;20;20,001;20,11;19,75
16.01.2021 20:19:35;20;19,999;20,11;19,75
16.01.2021 20:19:39;20;19,999;20,11;19,75
16.01.2021 20:19:43;20;20;20,11;19,75
16.01.2021 20:19:46;20;20;20,11;19,6875
16.01.2021 20:19:50;20;20;20,11;19,75
16.01.2021 20:19:54;20;19,999;20,12;19,75
16.01.2021 20:19:58;20;20;20,12;19,75
16.01.2021 20:20:02;20;20,001;20,12;19,75
16.01.2021 20:20:06;20;20;20,12;19,75
16.01.2021 20:20:10;20;20;20,12;19,75
16.01.2021 20:20:13;20;20,002;20,12;19,75
16.01.2021 20:20:17;20;20,002;20,12;19,75
16.01.2021 20:20:21;20;20,002;20,12;19,75
16.01.2021 20:20:25;20;20,001;20,12;19,75
16.01.2021 20:20:29;20;20,001;20,12;19,75
16.01.2021 20:20:33;20;20;20,12;19,75
16.01.2021 20:20:37;20;19,999;20,12;19,75
16.01.2021 20:20:40;20;19,999;20,13;19,75
16.01.2021 20:20:44;20;19,999;20,13;19,75
16.01.2021 20:20:48;20;19,999;20,13;19,75
16.01.2021 20:20:52;20;19,998;20,13;19,75
16.01.2021 20:20:56;20;19,999;20,13;19,75
16.01.2021 20:21:00;20;20,001;20,13;19,75
16.01.2021 20:21:04;20;20,001;20,13;19,75
16.01.2021 20:21:07;20;20,001;20,13;19,75
16.01.2021 20:21:11;20;20,001;20,13;19,75
16.01.2021 20:21:15;20;20,001;20,13;19,75
16.01.2021 20:21:19;20;20,001;20,13;19,75
16.01.2021 20:21:23;20;19,999;20,13;19,75
16.01.2021 20:21:27;20;19,999;20,13;19,75
16.01.2021 20:21:30;20;20;20,13;19,75
16.01.2021 20:21:34;20;20,001;20,13;19,75
16.01.2021 20:21:38;20;20,001;20,13;19,75
16.01.2021 20:21:42;20;20,001;20,14;19,75
16.01.2021 20:21:46;20;20;20,14;19,75
16.01.2021 20:21:50;20;20;20,14;19,75
16.01.2021 20:21:54;20;20;20,14;19,75
16.01.2021 20:21:57;20;19,999;20,14;19,75
16.01.2021 20:22:01;20;19,998;20,14;19,75
16.01.2021 20:22:05;20;19,999;20,14;19,75
16.01.2021 20:22:09;20;20;20,14;19,75
16.01.2021 20:22:13;20;19,999;20,14;19,75
16.01.2021 20:22:17;20;19,998;20,14;19,75
16.01.2021 20:22:21;20;19,999;20,14;19,75
16.01.2021 20:22:24;20;20;20,14;19,75
16.01.2021 20:22:28;20;20,001;20,14;19,75
16.01.2021 20:22:32;20;20;20,14;19,75
16.01.2021 20:22:36;20;20;20,14;19,75
16.01.2021 20:22:40;20;20;20,14;19,75
16.01.2021 20:22:44;20;20,001;20,14;19,75
16.01.2021 20:22:48;20;20;20,14;19,75
16.01.2021 20:22:51;20;20;20,14;19,75
16.01.2021 20:22:55;20;20,001;20,14;19,75
16.01.2021 20:22:59;20;20,001;20,14;19,8125
16.01.2021 20:23:03;20;20;20,14;19,8125
16.01.2021 20:23:07;20;20;20,14;19,75
16.01.2021 20:23:11;20;20,001;20,14;19,75
16.01.2021 20:23:15;20;20;20,14;19,75
16.01.2021 20:23:18;20;20;20,14;19,75
16.01.2021 20:23:22;20;20,001;20,14;19,75
16.01.2021 20:23:26;20;19,999;20,14;19,8125
16.01.2021 20:23:30;20;19,999;20,15;19,75
16.01.2021 20:23:34;20;19,999;20,15;19,8125
16.01.2021 20:23:38;20;20;20,15;19,75
16.01.2021 20:23:41;20;20;20,15;19,75
16.01.2021 20:23:45;20;19,999;20,15;19,75
16.01.2021 20:23:49;20;19,999;20,15;19,75
16.01.2021 20:23:53;20;20;20,15;19,8125
16.01.2021 20:23:57;20;20,001;20,15;19,75
16.01.2021 20:24:01;20;20;20,15;19,8125
16.01.2021 20:24:05;20;20;20,15;19,8125
16.01.2021 20:24:08;20;20;20,15;19,75
16.01.2021 20:24:12;20;20;20,15;19,8125
16.01.2021 20:24:16;20;19,999;20,15;19,8125
16.01.2021 20:24:20;20;19,999;20,15;19,8125
16.01.2021 20:24:24;20;20;20,15;19,8125
16.01.2021 20:24:28;20;20,001;20,15;19,8125
16.01.2021 20:24:32;20;19,999;20,15;19,8125
16.01.2021 20:24:35;20;19,999;20,15;19,8125
16.01.2021 20:24:39;20;20;20,15;19,8125
16.01.2021 20:24:43;20;20,001;20,15;19,8125
16.01.2021 20:24:47;20;20,001;20,15;19,8125
16.01.2021 20:24:51;20;20;20,15;19,8125
16.01.2021 20:24:55;20;20;20,15;19,8125
16.01.2021 20:24:59;20;20,001;20,15;19,8125
16.01.2021 20:25:02;20;20,001;20,15;19,8125
16.01.2021 20:25:06;20;20;20,15;19,8125
16.01.2021 20:25:10;20;20;20,15;19,8125
16.01.2021 20:25:14;40;20,001;20,15;19,8125
16.01.2021 20:25:18;40;20,001;20,15;19,8125
16.01.2021 20:25:22;40;20,127;20,16;19,8125
16.01.2021 20:25:26;40;20,43;20,19;19,8125
16.01.2021 20:25:29;40;21,076;20,25;19,8125
16.01.2021 20:25:33;40;21,789;20,36;19,875
16.01.2021 20:25:37;40;22,658;20,52;19,9375
16.01.2021 20:25:41;40;23,545;20,72;20
16.01.2021 20:25:45;40;24,334;20,96;20,125
16.01.2021 20:25:49;40;25,246;21,13;20,25
16.01.2021 20:25:53;40;26,151;21,39;20,4375
16.01.2021 20:25:56;40;26,96;21,66;20,5625
16.01.2021 20:26:00;40;27,887;21,87;20,75
16.01.2021 20:26:04;40;28,817;22,15;20,9375
16.01.2021 20:26:08;40;29,62;22,47;21,1875
16.01.2021 20:26:12;40;30,555;22,68;21,375
16.01.2021 20:26:16;40;31,49;23;21,625
16.01.2021 20:26:19;40;32,427;23,34;21,875
16.01.2021 20:26:23;40;33,248;23,68;22,1875
16.01.2021 20:26:27;40;34,167;23,95;22,4375
16.01.2021 20:26:31;40;35,108;24,32;22,75
16.01.2021 20:26:35;40;35,866;24,7;23
16.01.2021 20:26:39;40;36,501;24,97;23,3125
16.01.2021 20:26:43;40;36,828;25,33;23,625
16.01.2021 20:26:46;40;37,025;25,63;23,875
16.01.2021 20:26:50;40;37,044;25,9;24,1875
16.01.2021 20:26:54;40;36,925;26,08;24,4375
16.01.2021 20:26:58;40;36,693;26,27;24,6875
16.01.2021 20:27:02;40;36,368;26,44;24,875
16.01.2021 20:27:06;40;36,073;26,54;25,0625
16.01.2021 20:27:10;40;35,959;26,7;25,25
16.01.2021 20:27:13;40;35,935;26,85;25,4375
16.01.2021 20:27:17;40;36,051;26,98;25,5625
16.01.2021 20:27:21;40;36,338;27,19;25,75
16.01.2021 20:27:25;40;36,368;27,42;25,9375
16.01.2021 20:27:29;40;36,574;27,64;26,125
16.01.2021 20:27:33;40;36,705;27,81;26,3125
16.01.2021 20:27:36;40;36,826;28,03;26,5
16.01.2021 20:27:40;40;37,053;28,25;26,625
16.01.2021 20:27:44;40;37,416;28,42;26,875
16.01.2021 20:27:48;40;37,798;28,68;27,0625
16.01.2021 20:27:52;40;38,009;28,93;27,25
16.01.2021 20:27:56;40;38,035;29,18;27,4375
16.01.2021 20:28:00;40;38,065;29,34;27,625
16.01.2021 20:28:04;40;38,284;29,53;27,8125
16.01.2021 20:28:07;40;38,406;29,76;28
16.01.2021 20:28:11;40;38,614;29,92;28,1875
16.01.2021 20:28:15;40;38,81;30,14;28,3125
16.01.2021 20:28:19;40;39,013;30,37;28,5
16.01.2021 20:28:23;40;39,121;30,58;28,6875
16.01.2021 20:28:27;40;39,323;30,74;28,875
16.01.2021 20:28:30;40;39,438;30,94;29,0625
16.01.2021 20:28:34;40;39,477;31,15;29,25
16.01.2021 20:28:38;40;39,587;31,34;29,4375
16.01.2021 20:28:42;40;39,643;31,49;29,625
16.01.2021 20:28:46;40;39,695;31,69;29,75
16.01.2021 20:28:50;40;39,751;31,87;29,9375
16.01.2021 20:28:54;40;39,798;32;30,125
16.01.2021 20:28:57;40;39,831;32,18;30,25
16.01.2021 20:29:01;40;39,863;32,36;30,4375
16.01.2021 20:29:05;40;39,887;32,51;30,5625
16.01.2021 20:29:09;40;39,906;32,64;30,75
16.01.2021 20:29:13;40;39,92;32,8;30,875
16.01.2021 20:29:17;40;39,933;32,95;31
16.01.2021 20:29:21;40;39,943;33,07;31,1875
16.01.2021 20:29:24;40;39,951;33,23;31,3125
16.01.2021 20:29:28;40;39,958;33,38;31,4375
16.01.2021 20:29:32;40;39,965;33,52;31,5625
16.01.2021 20:29:36;40;39,97;33,63;31,75
16.01.2021 20:29:40;40;39,974;33,78;31,875
16.01.2021 20:29:44;40;39,978;33,91;32
16.01.2021 20:29:48;40;39,981;34,01;32,125
16.01.2021 20:29:51;40;39,984;34,15;32,25
16.01.2021 20:29:55;40;39,986;34,27;32,375
16.01.2021 20:29:59;40;39,988;34,39;32,4375
16.01.2021 20:30:03;40;39,99;34,49;32,5625
16.01.2021 20:30:07;40;39,991;34,62;32,6875
16.01.2021 20:30:11;40;39,993;34,74;32,8125
16.01.2021 20:30:15;40;39,994;34,86;32,9375
16.01.2021 20:30:19;40;39,995;34,94;33,0625
16.01.2021 20:30:22;40;39,995;35,05;33,125
16.01.2021 20:30:26;40;39,996;35,17;33,25
16.01.2021 20:30:30;40;39,997;35,26;33,3125
16.01.2021 20:30:34;40;39,998;35,36;33,4375
16.01.2021 20:30:38;40;39,998;35,46;33,5625
16.01.2021 20:30:42;40;39,998;35,54;33,6875
16.01.2021 20:30:45;40;39,998;35,64;33,75
16.01.2021 20:30:49;40;39,999;35,74;33,875
16.01.2021 20:30:53;40;39,999;35,85;33,9375
16.01.2021 20:30:57;40;40;35,9;34,0625
16.01.2021 20:31:01;40;40;35,99;34,125
16.01.2021 20:31:05;40;39,994;36,09;34,25
16.01.2021 20:31:09;40;39,994;36,18;34,3125
16.01.2021 20:31:13;40;39,997;36,24;34,375
16.01.2021 20:31:16;40;40;36,33;34,5
16.01.2021 20:31:20;40;40,002;36,41;34,5625
16.01.2021 20:31:24;40;40,003;36,47;34,6875
16.01.2021 20:31:28;40;40,003;36,56;34,75
16.01.2021 20:31:32;40;40,003;36,63;34,8125
16.01.2021 20:31:36;40;40,003;36,72;34,875
16.01.2021 20:31:40;40;40,002;36,78;35
16.01.2021 20:31:43;40;40,002;36,84;35,0625
16.01.2021 20:31:47;40;40,001;36,91;35,125
16.01.2021 20:31:51;40;40,001;36,99;35,1875
16.01.2021 20:31:55;40;40,001;37,05;35,3125
16.01.2021 20:31:59;40;40,001;37,11;35,375
16.01.2021 20:32:03;40;40,001;37,18;35,4375
16.01.2021 20:32:07;40;40,001;37,23;35,5
16.01.2021 20:32:10;40;40,001;37,3;35,5625
16.01.2021 20:32:14;40;40,001;37,35;35,625
16.01.2021 20:32:18;40;40,001;37,41;35,75
16.01.2021 20:32:22;40;40,001;37,46;35,8125
16.01.2021 20:32:26;40;40,001;37,52;35,875
16.01.2021 20:32:30;40;40,001;37,58;35,875
