SetPoint [°C],Timestamp,Chamber temperature [°C],Reference temperature [°C],DUT temperature [°C]
45,"02.02.2021 13:07:46",45,44.16,44.125
45,"02.02.2021 13:07:50",45,44.18,44.125
45,"02.02.2021 13:07:54",45,44.19,44.125
45,"02.02.2021 13:07:58",45,44.2,44.125
45,"02.02.2021 13:08:02",45,44.21,44.1875
45,"02.02.2021 13:08:06",45,44.23,44.1875
45,"02.02.2021 13:08:10",45,44.26,44.1875
45,"02.02.2021 13:08:14",45,44.28,44.1875
45,"02.02.2021 13:08:17",45,44.29,44.1875
45,"02.02.2021 13:08:21",45,44.31,44.1875
45,"02.02.2021 13:08:25",45,44.33,44.1875
45,"02.02.2021 13:08:29",45,44.34,44.1875
45,"02.02.2021 13:08:33",45.001,44.36,44.1875
45,"02.02.2021 13:08:37",45.001,44.38,44.1875
45,"02.02.2021 13:08:41",45,44.39,44.25
45,"02.02.2021 13:08:45",45,44.41,44.1875
45,"02.02.2021 13:08:49",45,44.42,44.25
45,"02.02.2021 13:08:53",45,44.44,44.25
45,"02.02.2021 13:08:57",45,44.45,44.25
45,"02.02.2021 13:09:01",45,44.46,44.25
45,"02.02.2021 13:09:05",45,44.48,44.25
45,"02.02.2021 13:09:08",45,44.49,44.25
45,"02.02.2021 13:09:12",45.001,44.5,44.25
45,"02.02.2021 13:09:16",45,44.51,44.25
45,"02.02.2021 13:09:20",45,44.54,44.25
45,"02.02.2021 13:09:24",45,44.55,44.25
45,"02.02.2021 13:09:28",45,44.56,44.25
45,"02.02.2021 13:09:32",45,44.57,44.25
45,"02.02.2021 13:09:36",45,44.58,44.25
45,"02.02.2021 13:09:40",45,44.6,44.3125
45,"02.02.2021 13:09:44",45,44.6,44.25
45,"02.02.2021 13:09:48",45,44.61,44.3125
45,"02.02.2021 13:09:52",45,44.63,44.3125
45,"02.02.2021 13:09:55",45,44.64,44.3125
45,"02.02.2021 13:09:59",45,44.64,44.3125
45,"02.02.2021 13:10:03",45,44.65,44.3125
45,"02.02.2021 13:10:07",45,44.66,44.3125
45,"02.02.2021 13:10:11",45,44.67,44.3125
45,"02.02.2021 13:10:15",45,44.67,44.3125
45,"02.02.2021 13:10:19",45,44.68,44.3125
45,"02.02.2021 13:10:23",45,44.69,44.3125
45,"02.02.2021 13:10:27",45,44.7,44.3125
45,"02.02.2021 13:10:31",45,44.71,44.3125
45,"02.02.2021 13:10:35",45,44.71,44.3125
45,"02.02.2021 13:10:39",45,44.72,44.3125
45,"02.02.2021 13:10:43",45,44.73,44.375
45,"02.02.2021 13:10:47",45,44.74,44.375
45,"02.02.2021 13:10:50",45,44.75,44.3125
45,"02.02.2021 13:10:54",45,44.75,44.3125
45,"02.02.2021 13:10:58",45,44.76,44.3125
45,"02.02.2021 13:11:02",45,44.77,44.375
45,"02.02.2021 13:11:06",45,44.77,44.375
45,"02.02.2021 13:11:10",45,44.78,44.375
45,"02.02.2021 13:11:14",45,44.79,44.375
45,"02.02.2021 13:11:18",45,44.79,44.375
45,"02.02.2021 13:11:22",45,44.8,44.375
45,"02.02.2021 13:11:26",45,44.8,44.375
45,"02.02.2021 13:11:30",45,44.81,44.375
45,"02.02.2021 13:11:34",45,44.81,44.375
45,"02.02.2021 13:11:38",45,44.82,44.375
45,"02.02.2021 13:11:42",45,44.84,44.375
45,"02.02.2021 13:11:45",45,44.84,44.375
45,"02.02.2021 13:11:49",45,44.85,44.375
45,"02.02.2021 13:11:53",45,44.85,44.375
45,"02.02.2021 13:11:57",45,44.86,44.375
45,"02.02.2021 13:12:01",45,44.86,44.375
45,"02.02.2021 13:12:05",45,44.87,44.375
45,"02.02.2021 13:12:09",45,44.87,44.375
45,"02.02.2021 13:12:13",45,44.88,44.375
45,"02.02.2021 13:12:17",45,44.88,44.375
45,"02.02.2021 13:12:21",45,44.89,44.375
45,"02.02.2021 13:12:25",45,44.89,44.375
45,"02.02.2021 13:12:29",45,44.89,44.4375
45,"02.02.2021 13:12:33",45,44.9,44.4375
45,"02.02.2021 13:12:36",45,44.9,44.375
45,"02.02.2021 13:12:40",45,44.91,44.375
45,"02.02.2021 13:12:44",45,44.91,44.4375
45,"02.02.2021 13:12:48",45,44.91,44.375
45,"02.02.2021 13:12:52",45,44.92,44.4375
45,"02.02.2021 13:12:56",45,44.92,44.4375
45,"02.02.2021 13:13:00",45,44.92,44.375
45,"02.02.2021 13:13:04",45,44.93,44.4375
45,"02.02.2021 13:13:08",45,44.93,44.4375
45,"02.02.2021 13:13:12",45,44.93,44.375
45,"02.02.2021 13:13:16",45,44.94,44.375
45,"02.02.2021 13:13:20",45,44.94,44.375
45,"02.02.2021 13:13:24",45,44.94,44.375
45,"02.02.2021 13:13:28",45,44.95,44.4375
45,"02.02.2021 13:13:31",45,44.95,44.4375
45,"02.02.2021 13:13:35",45,44.95,44.4375
45,"02.02.2021 13:13:39",45,44.96,44.4375
45,"02.02.2021 13:13:43",45,44.96,44.4375
45,"02.02.2021 13:13:47",45,44.96,44.4375
45,"02.02.2021 13:13:51",45,44.96,44.4375
45,"02.02.2021 13:13:55",45,44.97,44.4375
45,"02.02.2021 13:13:59",45,44.97,44.4375
45,"02.02.2021 13:14:03",45,44.97,44.4375
45,"02.02.2021 13:14:07",45,44.97,44.4375
45,"02.02.2021 13:14:11",45,44.98,44.4375
45,"02.02.2021 13:14:15",45,44.98,44.4375
45,"02.02.2021 13:14:19",45,44.98,44.4375
45,"02.02.2021 13:14:23",45,44.98,44.4375
45,"02.02.2021 13:14:26",45,44.99,44.4375
45,"02.02.2021 13:14:30",45,44.99,44.4375
45,"02.02.2021 13:14:34",45,44.99,44.4375
45,"02.02.2021 13:14:38",45,44.99,44.4375
45,"02.02.2021 13:14:42",45,44.99,44.4375
45,"02.02.2021 13:14:46",45,45,44.375
45,"02.02.2021 13:14:50",45,45,44.4375
45,"02.02.2021 13:14:54",45,45,44.4375
45,"02.02.2021 13:14:58",45,45,44.4375
45,"02.02.2021 13:15:02",45,45,44.4375
45,"02.02.2021 13:15:06",45,45.01,44.4375
45,"02.02.2021 13:15:10",45,45.01,44.4375
45,"02.02.2021 13:15:14",45,45.01,44.4375
45,"02.02.2021 13:15:17",45,45.01,44.4375
45,"02.02.2021 13:15:21",45,45.01,44.4375
45,"02.02.2021 13:15:25",45,45.01,44.4375
45,"02.02.2021 13:15:29",45,45.02,44.4375
45,"02.02.2021 13:15:33",45,45.02,44.4375
45,"02.02.2021 13:15:37",45,45.02,44.4375
45,"02.02.2021 13:15:41",45,45.02,44.4375
45,"02.02.2021 13:15:45",45,45.02,44.4375
45,"02.02.2021 13:15:49",45,45.02,44.4375
45,"02.02.2021 13:15:53",45,45.02,44.4375
45,"02.02.2021 13:15:57",45,45.03,44.4375
45,"02.02.2021 13:16:01",45,45.03,44.4375
45,"02.02.2021 13:16:05",45,45.03,44.4375
45,"02.02.2021 13:16:08",45,45.03,44.4375
45,"02.02.2021 13:16:12",45,45.03,44.4375
45,"02.02.2021 13:16:16",45,45.03,44.4375
45,"02.02.2021 13:16:20",45,45.03,44.4375
45,"02.02.2021 13:16:24",45,45.04,44.4375
45,"02.02.2021 13:16:28",45,45.04,44.4375
45,"02.02.2021 13:16:32",45,45.04,44.4375
45,"02.02.2021 13:16:36",45,45.04,44.4375
45,"02.02.2021 13:16:40",45,45.04,44.4375
45,"02.02.2021 13:16:44",45,45.04,44.4375
45,"02.02.2021 13:16:48",45,45.04,44.4375
45,"02.02.2021 13:16:52",45,45.04,44.4375
45,"02.02.2021 13:16:55",45,45.04,44.4375
45,"02.02.2021 13:16:59",45,45.04,44.4375
45,"02.02.2021 13:17:03",45,45.04,44.4375
45,"02.02.2021 13:17:07",45,45.05,44.4375
45,"02.02.2021 13:17:11",45,45.05,44.4375
45,"02.02.2021 13:17:15",45,45.05,44.4375
45,"02.02.2021 13:17:19",45,45.05,44.4375
45,"02.02.2021 13:17:23",45,45.05,44.4375
45,"02.02.2021 13:17:27",45,45.05,44.4375
45,"02.02.2021 13:17:31",45,45.05,44.4375
45,"02.02.2021 13:17:35",45,45.05,44.4375
45,"02.02.2021 13:17:39",45,45.05,44.4375
45,"02.02.2021 13:17:43",45,45.05,44.4375
45,"02.02.2021 13:17:47",45,45.05,44.4375
45,"02.02.2021 13:17:50",45,45.05,44.4375
45,"02.02.2021 13:17:54",45,45.05,44.5
45,"02.02.2021 13:17:58",45,45.06,44.4375
45,"02.02.2021 13:18:02",45,45.06,44.4375
45,"02.02.2021 13:18:06",45,45.06,44.4375
45,"02.02.2021 13:18:10",45,45.06,44.4375
45,"02.02.2021 13:18:14",45,45.06,44.4375
45,"02.02.2021 13:18:18",45,45.06,44.4375
45,"02.02.2021 13:18:22",45,45.06,44.4375
45,"02.02.2021 13:18:26",45,45.06,44.4375
45,"02.02.2021 13:18:30",45,45.06,44.4375
45,"02.02.2021 13:18:34",45,45.06,44.4375
45,"02.02.2021 13:18:38",45,45.06,44.4375
45,"02.02.2021 13:18:42",45,45.06,44.4375
45,"02.02.2021 13:18:45",45,45.06,44.4375
45,"02.02.2021 13:18:49",45,45.06,44.4375
45,"02.02.2021 13:18:53",45,45.06,44.5
45,"02.02.2021 13:18:57",45,45.06,44.4375
45,"02.02.2021 13:19:01",45,45.06,44.4375
45,"02.02.2021 13:19:05",45,45.06,44.4375
45,"02.02.2021 13:19:09",45,45.06,44.4375
45,"02.02.2021 13:19:13",45,45.07,44.4375
45,"02.02.2021 13:19:17",45,45.07,44.4375
45,"02.02.2021 13:19:21",45,45.07,44.4375
45,"02.02.2021 13:19:25",45,45.07,44.4375
45,"02.02.2021 13:19:29",45,45.07,44.4375
45,"02.02.2021 13:19:33",45,45.07,44.5
45,"02.02.2021 13:19:37",45,45.07,44.4375
45,"02.02.2021 13:19:40",45,45.07,44.4375
45,"02.02.2021 13:19:44",45,45.07,44.4375
45,"02.02.2021 13:19:48",45,45.07,44.4375
45,"02.02.2021 13:19:52",45,45.07,44.4375
45,"02.02.2021 13:19:56",45,45.07,44.4375
45,"02.02.2021 13:20:00",45,45.07,44.4375
45,"02.02.2021 13:20:04",45,45.07,44.4375
45,"02.02.2021 13:20:08",45,45.07,44.4375
45,"02.02.2021 13:20:12",45,45.07,44.5
60,"02.02.2021 13:20:16",45,45.07,44.4375
60,"02.02.2021 13:20:20",45.002,45.07,44.4375
60,"02.02.2021 13:20:24",45.111,45.07,44.4375
60,"02.02.2021 13:20:27",45.531,45.08,44.5
60,"02.02.2021 13:20:31",46.144,45.11,44.625
60,"02.02.2021 13:20:35",46.878,45.17,44.75
60,"02.02.2021 13:20:39",47.868,45.25,45
60,"02.02.2021 13:20:43",48.877,45.32,45.25
60,"02.02.2021 13:20:47",49.892,45.46,45.5625
60,"02.02.2021 13:20:51",50.919,45.6,45.9375
60,"02.02.2021 13:20:55",51.823,45.76,46.3125
60,"02.02.2021 13:20:59",52.862,45.91,46.75
60,"02.02.2021 13:21:03",53.889,46.05,47.1875
60,"02.02.2021 13:21:07",54.925,46.23,47.625
60,"02.02.2021 13:21:11",55.881,46.45,48.125
60,"02.02.2021 13:21:14",56.585,46.66,48.625
60,"02.02.2021 13:21:18",57.045,46.81,49.0625
60,"02.02.2021 13:21:22",57.257,47.02,49.4375
60,"02.02.2021 13:21:26",57.281,47.21,49.75
60,"02.02.2021 13:21:30",57.171,47.38,50.0625
60,"02.02.2021 13:21:34",56.872,47.54,50.3125
60,"02.02.2021 13:21:38",56.455,47.65,50.5
60,"02.02.2021 13:21:42",56.069,47.79,50.625
60,"02.02.2021 13:21:46",55.865,47.92,50.75
60,"02.02.2021 13:21:50",55.744,48.05,50.875
60,"02.02.2021 13:21:54",55.723,48.14,51
60,"02.02.2021 13:21:58",55.925,48.29,51.125
60,"02.02.2021 13:22:02",56.136,48.45,51.375
60,"02.02.2021 13:22:05",56.244,48.6,51.5
60,"02.02.2021 13:22:09",56.454,48.77,51.6875
60,"02.02.2021 13:22:13",56.572,48.89,51.875
60,"02.02.2021 13:22:17",56.771,49.06,52.0625
60,"02.02.2021 13:22:21",57.097,49.21,52.25
60,"02.02.2021 13:22:25",57.465,49.38,52.4375
60,"02.02.2021 13:22:29",57.734,49.57,52.625
60,"02.02.2021 13:22:33",58.088,49.7,52.875
60,"02.02.2021 13:22:37",58.205,49.89,53.0625
60,"02.02.2021 13:22:41",58.252,50.06,53.3125
60,"02.02.2021 13:22:45",58.376,50.23,53.4375
60,"02.02.2021 13:22:49",58.502,50.35,53.625
60,"02.02.2021 13:22:53",58.717,50.53,53.8125
60,"02.02.2021 13:22:57",58.928,50.71,54
60,"02.02.2021 13:23:00",59.051,50.88,54.1875
60,"02.02.2021 13:23:04",59.168,51.04,54.375
60,"02.02.2021 13:23:08",59.281,51.16,54.5625
60,"02.02.2021 13:23:12",59.401,51.33,54.6875
60,"02.02.2021 13:23:16",59.516,51.51,54.875
60,"02.02.2021 13:23:20",59.629,51.68,55
60,"02.02.2021 13:23:24",59.673,51.85,55.1875
60,"02.02.2021 13:23:28",59.725,51.97,55.3125
60,"02.02.2021 13:23:32",59.771,52.13,55.4375
60,"02.02.2021 13:23:36",59.816,52.3,55.5625
60,"02.02.2021 13:23:40",59.854,52.46,55.6875
60,"02.02.2021 13:23:44",59.882,52.57,55.8125
60,"02.02.2021 13:23:48",59.904,52.73,55.9375
60,"02.02.2021 13:23:51",59.92,52.89,56.0625
60,"02.02.2021 13:23:55",59.933,53.02,56.125
60,"02.02.2021 13:23:59",59.942,53.18,56.25
60,"02.02.2021 13:24:03",59.95,53.3,56.375
60,"02.02.2021 13:24:07",59.957,53.44,56.4375
60,"02.02.2021 13:24:11",59.964,53.58,56.5
60,"02.02.2021 13:24:15",59.969,53.72,56.625
60,"02.02.2021 13:24:19",59.973,53.87,56.6875
60,"02.02.2021 13:24:23",59.977,53.96,56.75
60,"02.02.2021 13:24:27",59.98,54.09,56.8125
60,"02.02.2021 13:24:31",59.983,54.22,56.9375
60,"02.02.2021 13:24:35",59.986,54.35,57
60,"02.02.2021 13:24:39",59.988,54.48,57.0625
60,"02.02.2021 13:24:43",59.99,54.56,57.125
60,"02.02.2021 13:24:46",59.991,54.68,57.1875
60,"02.02.2021 13:24:50",59.993,54.8,57.25
60,"02.02.2021 13:24:54",59.994,54.92,57.3125
60,"02.02.2021 13:24:58",59.994,55,57.375
60,"02.02.2021 13:25:02",59.996,55.11,57.375
60,"02.02.2021 13:25:06",59.996,55.23,57.4375
60,"02.02.2021 13:25:10",59.997,55.33,57.5
60,"02.02.2021 13:25:14",59.997,55.45,57.5625
60,"02.02.2021 13:25:18",59.998,55.52,57.625
60,"02.02.2021 13:25:22",59.998,55.62,57.6875
60,"02.02.2021 13:25:26",59.998,55.73,57.6875
60,"02.02.2021 13:25:30",59.999,55.82,57.75
60,"02.02.2021 13:25:34",59.999,55.92,57.8125
60,"02.02.2021 13:25:37",59.999,55.98,57.8125
60,"02.02.2021 13:25:41",59.999,56.07,57.875
60,"02.02.2021 13:25:45",60,56.17,57.875
60,"02.02.2021 13:25:49",59.994,56.26,57.9375
60,"02.02.2021 13:25:53",59.994,56.34,58
60,"02.02.2021 13:25:57",59.997,56.42,58
60,"02.02.2021 13:26:01",59.999,56.49,58.0625
60,"02.02.2021 13:26:05",60.001,56.57,58.0625
60,"02.02.2021 13:26:09",60.002,56.65,58.125
60,"02.02.2021 13:26:13",60.002,56.71,58.125
60,"02.02.2021 13:26:17",60.002,56.79,58.1875
60,"02.02.2021 13:26:21",60.002,56.87,58.1875
60,"02.02.2021 13:26:25",60.001,56.94,58.25
60,"02.02.2021 13:26:29",60.001,57.01,58.25
60,"02.02.2021 13:26:33",60.001,57.06,58.3125
60,"02.02.2021 13:26:36",60.001,57.13,58.3125
60,"02.02.2021 13:26:40",60,57.2,58.3125
60,"02.02.2021 13:26:44",60.001,57.26,58.375
60,"02.02.2021 13:26:48",60.001,57.32,58.375
60,"02.02.2021 13:26:52",60,57.38,58.4375
60,"02.02.2021 13:26:56",60.001,57.44,58.4375
60,"02.02.2021 13:27:00",60.001,57.48,58.4375
60,"02.02.2021 13:27:04",60,57.54,58.5
60,"02.02.2021 13:27:08",60,57.58,58.5
60,"02.02.2021 13:27:12",60.001,57.64,58.5
60,"02.02.2021 13:27:16",60.001,57.69,58.5625
60,"02.02.2021 13:27:20",60,57.75,58.5625
60,"02.02.2021 13:27:24",60,57.79,58.5625
60,"02.02.2021 13:27:27",60,57.84,58.5625
60,"02.02.2021 13:27:31",60.001,57.89,58.625
60,"02.02.2021 13:27:35",60.001,57.94,58.625
60,"02.02.2021 13:27:39",60,57.98,58.625
60,"02.02.2021 13:27:43",60,58.01,58.6875
60,"02.02.2021 13:27:47",60.001,58.06,58.6875
60,"02.02.2021 13:27:51",60.001,58.11,58.6875
60,"02.02.2021 13:27:55",60.001,58.15,58.6875
60,"02.02.2021 13:27:59",60,58.19,58.6875
60,"02.02.2021 13:28:03",60.001,58.22,58.6875
60,"02.02.2021 13:28:07",60.001,58.25,58.75
60,"02.02.2021 13:28:11",60.001,58.3,58.75
60,"02.02.2021 13:28:15",60.001,58.34,58.75
60,"02.02.2021 13:28:18",60,58.38,58.8125
60,"02.02.2021 13:28:22",60,58.4,58.8125
60,"02.02.2021 13:28:26",60.001,58.44,58.8125
60,"02.02.2021 13:28:30",60,58.46,58.8125
60,"02.02.2021 13:28:34",60,58.49,58.875
60,"02.02.2021 13:28:38",60,58.52,58.875
60,"02.02.2021 13:28:42",60,58.56,58.875
60,"02.02.2021 13:28:46",60.001,58.59,58.875
60,"02.02.2021 13:28:50",60,58.62,58.9375
60,"02.02.2021 13:28:54",60,58.65,58.875
60,"02.02.2021 13:28:58",60.001,58.67,58.875
60,"02.02.2021 13:29:02",60,58.7,58.9375
60,"02.02.2021 13:29:05",60,58.73,58.9375
60,"02.02.2021 13:29:09",60,58.75,58.9375
60,"02.02.2021 13:29:13",60.001,58.78,58.9375
60,"02.02.2021 13:29:17",60.001,58.81,59
60,"02.02.2021 13:29:21",60,58.83,58.9375
60,"02.02.2021 13:29:25",60,58.86,59
60,"02.02.2021 13:29:29",60,58.88,59
60,"02.02.2021 13:29:33",60.001,58.9,59
60,"02.02.2021 13:29:37",60.001,58.92,59
60,"02.02.2021 13:29:41",60,58.94,59
60,"02.02.2021 13:29:45",60,58.95,59
60,"02.02.2021 13:29:49",60,58.97,59
60,"02.02.2021 13:29:53",60.001,58.99,59.0625
60,"02.02.2021 13:29:56",60,59.02,59.0625
60,"02.02.2021 13:30:00",60,59.04,59.0625
60,"02.02.2021 13:30:04",60,59.06,59.0625
60,"02.02.2021 13:30:08",60,59.07,59.0625
60,"02.02.2021 13:30:12",60.001,59.09,59.0625
60,"02.02.2021 13:30:16",60,59.11,59.0625
60,"02.02.2021 13:30:20",60,59.13,59.0625
60,"02.02.2021 13:30:24",60,59.14,59.0625
60,"02.02.2021 13:30:28",60,59.16,59.0625
60,"02.02.2021 13:30:32",60,59.17,59.0625
60,"02.02.2021 13:30:36",60,59.19,59.125
60,"02.02.2021 13:30:40",60,59.2,59.125
60,"02.02.2021 13:30:44",60,59.22,59.125
60,"02.02.2021 13:30:47",60,59.23,59.125
60,"02.02.2021 13:30:51",60,59.25,59.125
60,"02.02.2021 13:30:55",60,59.26,59.125
60,"02.02.2021 13:30:59",60,59.27,59.125
60,"02.02.2021 13:31:03",60,59.29,59.125
60,"02.02.2021 13:31:07",60,59.3,59.125
60,"02.02.2021 13:31:11",60,59.31,59.1875
60,"02.02.2021 13:31:15",60,59.32,59.1875
60,"02.02.2021 13:31:19",60,59.34,59.1875
60,"02.02.2021 13:31:23",60,59.35,59.1875
60,"02.02.2021 13:31:27",60,59.36,59.1875
60,"02.02.2021 13:31:31",60,59.37,59.1875
60,"02.02.2021 13:31:35",60,59.38,59.1875
60,"02.02.2021 13:31:38",60,59.39,59.1875
60,"02.02.2021 13:31:42",60,59.4,59.1875
60,"02.02.2021 13:31:46",60,59.41,59.1875
60,"02.02.2021 13:31:50",60,59.42,59.1875
60,"02.02.2021 13:31:54",60.001,59.43,59.1875
60,"02.02.2021 13:31:58",60,59.43,59.1875
60,"02.02.2021 13:32:02",60,59.44,59.1875
60,"02.02.2021 13:32:06",60,59.45,59.1875
60,"02.02.2021 13:32:10",60,59.46,59.1875
60,"02.02.2021 13:32:14",60,59.47,59.1875
60,"02.02.2021 13:32:18",60,59.49,59.1875
60,"02.02.2021 13:32:22",60,59.49,59.25
60,"02.02.2021 13:32:25",60,59.5,59.25
60,"02.02.2021 13:32:29",60,59.51,59.1875
60,"02.02.2021 13:32:33",60,59.52,59.25
60,"02.02.2021 13:32:37",60,59.53,59.25
60,"02.02.2021 13:32:41",60,59.53,59.25
60,"02.02.2021 13:32:45",60,59.54,59.25
60,"02.02.2021 13:32:49",60,59.55,59.25
60,"02.02.2021 13:32:53",60,59.56,59.25
60,"02.02.2021 13:32:57",60,59.56,59.25
60,"02.02.2021 13:33:01",60,59.57,59.25
60,"02.02.2021 13:33:05",60.001,59.58,59.25
60,"02.02.2021 13:33:09",60,59.58,59.25
60,"02.02.2021 13:33:13",60,59.59,59.25
60,"02.02.2021 13:33:16",60,59.6,59.25
60,"02.02.2021 13:33:20",60,59.6,59.25
60,"02.02.2021 13:33:24",60,59.61,59.25
60,"02.02.2021 13:33:28",60,59.61,59.25
60,"02.02.2021 13:33:32",60,59.62,59.25
60,"02.02.2021 13:33:36",60,59.62,59.25
60,"02.02.2021 13:33:40",60.001,59.63,59.25
60,"02.02.2021 13:33:44",60.001,59.63,59.25
60,"02.02.2021 13:33:48",60.001,59.64,59.25
60,"02.02.2021 13:33:52",60,59.65,59.25
60,"02.02.2021 13:33:56",60,59.65,59.25
60,"02.02.2021 13:34:00",60,59.65,59.3125
60,"02.02.2021 13:34:04",60,59.66,59.25
60,"02.02.2021 13:34:07",60,59.67,59.3125
60,"02.02.2021 13:34:11",60,59.67,59.3125
60,"02.02.2021 13:34:15",60,59.67,59.25
60,"02.02.2021 13:34:19",60,59.68,59.25
60,"02.02.2021 13:34:23",60,59.68,59.3125
60,"02.02.2021 13:34:27",60,59.69,59.3125
60,"02.02.2021 13:34:31",60,59.69,59.25
60,"02.02.2021 13:34:35",60,59.7,59.3125
60,"02.02.2021 13:34:39",60,59.7,59.3125
60,"02.02.2021 13:34:43",60,59.7,59.3125
60,"02.02.2021 13:34:47",60,59.71,59.25
60,"02.02.2021 13:34:51",60,59.71,59.25
60,"02.02.2021 13:34:55",60,59.71,59.3125
60,"02.02.2021 13:34:58",60,59.73,59.3125
60,"02.02.2021 13:35:02",60,59.73,59.3125
60,"02.02.2021 13:35:06",60,59.73,59.3125
60,"02.02.2021 13:35:10",60,59.74,59.3125
60,"02.02.2021 13:35:14",60,59.74,59.3125
60,"02.02.2021 13:35:18",60,59.74,59.3125
60,"02.02.2021 13:35:22",60,59.75,59.3125
60,"02.02.2021 13:35:26",60,59.75,59.3125
60,"02.02.2021 13:35:30",60,59.75,59.3125
60,"02.02.2021 13:35:34",60,59.75,59.3125
60,"02.02.2021 13:35:38",60,59.76,59.3125
60,"02.02.2021 13:35:42",60,59.76,59.3125
60,"02.02.2021 13:35:46",60,59.76,59.3125
60,"02.02.2021 13:35:50",60,59.77,59.3125
60,"02.02.2021 13:35:53",60,59.77,59.3125
60,"02.02.2021 13:35:57",60,59.77,59.3125
60,"02.02.2021 13:36:01",60,59.77,59.3125
60,"02.02.2021 13:36:05",60,59.78,59.3125
60,"02.02.2021 13:36:09",60,59.78,59.3125
60,"02.02.2021 13:36:13",60,59.78,59.3125
60,"02.02.2021 13:36:17",60,59.78,59.3125
60,"02.02.2021 13:36:21",60,59.78,59.3125
60,"02.02.2021 13:36:25",60,59.79,59.3125
60,"02.02.2021 13:36:29",60,59.79,59.3125
60,"02.02.2021 13:36:33",60,59.79,59.3125
60,"02.02.2021 13:36:37",60,59.79,59.3125
60,"02.02.2021 13:36:41",60,59.8,59.3125
60,"02.02.2021 13:36:44",60,59.8,59.3125
60,"02.02.2021 13:36:48",60,59.8,59.3125
60,"02.02.2021 13:36:52",60,59.8,59.3125
60,"02.02.2021 13:36:56",60,59.8,59.3125
60,"02.02.2021 13:37:00",60,59.8,59.3125
60,"02.02.2021 13:37:04",60,59.8,59.3125
60,"02.02.2021 13:37:08",60,59.81,59.3125
60,"02.02.2021 13:37:12",60,59.81,59.3125
60,"02.02.2021 13:37:16",60,59.81,59.3125
60,"02.02.2021 13:37:20",60,59.81,59.3125
60,"02.02.2021 13:37:24",60,59.81,59.3125
60,"02.02.2021 13:37:28",60,59.82,59.3125
60,"02.02.2021 13:37:32",60,59.82,59.3125
60,"02.02.2021 13:37:35",60,59.82,59.3125
60,"02.02.2021 13:37:39",60,59.82,59.3125
60,"02.02.2021 13:37:43",60,59.82,59.3125
60,"02.02.2021 13:37:47",60,59.82,59.3125
60,"02.02.2021 13:37:51",60,59.82,59.3125
60,"02.02.2021 13:37:55",60,59.83,59.3125
60,"02.02.2021 13:37:59",60,59.83,59.3125
60,"02.02.2021 13:38:03",60,59.83,59.3125
60,"02.02.2021 13:38:07",60,59.83,59.3125
60,"02.02.2021 13:38:11",60,59.83,59.3125
60,"02.02.2021 13:38:15",60,59.83,59.3125
60,"02.02.2021 13:38:19",60,59.83,59.3125
60,"02.02.2021 13:38:23",60,59.83,59.375
60,"02.02.2021 13:38:26",60,59.84,59.375
60,"02.02.2021 13:38:30",60,59.84,59.3125
60,"02.02.2021 13:38:34",60,59.84,59.3125
60,"02.02.2021 13:38:38",60.001,59.84,59.375
60,"02.02.2021 13:38:42",60,59.84,59.3125
60,"02.02.2021 13:38:46",60,59.84,59.3125
60,"02.02.2021 13:38:50",60,59.84,59.3125
60,"02.02.2021 13:38:54",60,59.84,59.3125
60,"02.02.2021 13:38:58",60,59.84,59.3125
60,"02.02.2021 13:39:02",60,59.84,59.3125
60,"02.02.2021 13:39:06",60,59.85,59.3125
60,"02.02.2021 13:39:10",60,59.85,59.3125
60,"02.02.2021 13:39:14",60,59.85,59.3125
60,"02.02.2021 13:39:17",60,59.85,59.3125
60,"02.02.2021 13:39:21",60,59.85,59.3125
60,"02.02.2021 13:39:25",60,59.85,59.3125
60,"02.02.2021 13:39:29",60,59.85,59.3125
60,"02.02.2021 13:39:33",60,59.85,59.3125
60,"02.02.2021 13:39:37",60,59.85,59.3125
60,"02.02.2021 13:39:41",60,59.85,59.3125
60,"02.02.2021 13:39:45",60,59.85,59.375
60,"02.02.2021 13:39:49",60,59.85,59.3125
60,"02.02.2021 13:39:53",60,59.85,59.3125
60,"02.02.2021 13:39:57",60,59.86,59.3125
60,"02.02.2021 13:40:01",60,59.86,59.375
60,"02.02.2021 13:40:05",60,59.86,59.3125
60,"02.02.2021 13:40:08",60,59.86,59.3125
60,"02.02.2021 13:40:12",60,59.86,59.375
60,"02.02.2021 13:40:16",60,59.86,59.3125
60,"02.02.2021 13:40:20",60,59.86,59.3125
60,"02.02.2021 13:40:24",60,59.86,59.375
60,"02.02.2021 13:40:28",60,59.86,59.375
60,"02.02.2021 13:40:32",60,59.86,59.3125
60,"02.02.2021 13:40:36",60,59.86,59.375
60,"02.02.2021 13:40:40",60,59.86,59.3125
60,"02.02.2021 13:40:44",60,59.86,59.3125
60,"02.02.2021 13:40:48",60,59.86,59.3125
60,"02.02.2021 13:40:52",60,59.86,59.375
60,"02.02.2021 13:40:56",60,59.86,59.3125
60,"02.02.2021 13:41:00",60,59.86,59.3125
60,"02.02.2021 13:41:03",60,59.86,59.3125
60,"02.02.2021 13:41:07",60,59.87,59.3125
60,"02.02.2021 13:41:11",60,59.87,59.3125
60,"02.02.2021 13:41:15",60,59.87,59.375
60,"02.02.2021 13:41:19",60,59.87,59.375
60,"02.02.2021 13:41:23",60,59.87,59.375
