SetPoint;Chamber;Ref;DUT
16.01.2021 13:20:02;70;68,397;55,01;52,75
16.01.2021 13:20:06;70;68,674;55,39;53,0625
16.01.2021 13:20:10;70;68,864;55,75;53,375
16.01.2021 13:20:14;70;69,078;56;53,6875
16.01.2021 13:20:17;70;69,277;56,35;53,9375
16.01.2021 13:20:21;70;69,391;56,69;54,25
16.01.2021 13:20:25;70;69,509;56,94;54,5625
16.01.2021 13:20:29;70;69,551;57,25;54,8125
16.01.2021 13:20:33;70;69,668;57,55;55,125
16.01.2021 13:20:37;70;69,701;57,85;55,375
16.01.2021 13:20:41;70;69,738;58,04;55,6875
16.01.2021 13:20:45;70;69,78;58,34;55,875
16.01.2021 13:20:48;70;69,817;58,61;56,1875
16.01.2021 13:20:52;70;69,848;58,87;56,4375
16.01.2021 13:20:56;70;69,87;59,06;56,6875
16.01.2021 13:21:00;70;69,893;59,32;56,875
16.01.2021 13:21:04;70;69,911;59,56;57,125
16.01.2021 13:21:08;70;69,919;59,74;57,375
16.01.2021 13:21:12;70;69,932;59,98;57,5625
16.01.2021 13:21:16;70;69,945;60,22;57,8125
16.01.2021 13:21:19;70;69,956;60,45;58
16.01.2021 13:21:23;70;69,965;60,62;58,25
16.01.2021 13:21:27;70;69,971;60,85;58,5
16.01.2021 13:21:31;70;69,976;61,06;58,625
16.01.2021 13:21:35;70;69,98;61,27;58,875
16.01.2021 13:21:39;70;69,983;61,43;59,0625
16.01.2021 13:21:43;70;69,985;61,62;59,25
16.01.2021 13:21:46;70;69,988;61,84;59,4375
16.01.2021 13:21:50;70;69,99;62,02;59,5625
16.01.2021 13:21:54;70;69,991;62,16;59,8125
16.01.2021 13:21:58;70;69,992;62,35;60
16.01.2021 13:22:02;70;69,993;62,52;60,125
16.01.2021 13:22:06;70;69,994;62,66;60,3125
16.01.2021 13:22:10;70;69,995;62,84;60,5
16.01.2021 13:22:13;70;69,997;63,01;60,625
16.01.2021 13:22:17;70;69,998;63,18;60,8125
16.01.2021 13:22:21;70;69,998;63,3;61
16.01.2021 13:22:25;70;69,999;63,45;61,125
16.01.2021 13:22:29;70;69,999;63,61;61,3125
16.01.2021 13:22:33;70;70;63,72;61,4375
16.01.2021 13:22:37;70;70;63,89;61,5625
16.01.2021 13:22:40;70;70;64,02;61,75
16.01.2021 13:22:44;70;70;64,16;61,875
16.01.2021 13:22:48;70;70,001;64,27;62
16.01.2021 13:22:52;70;70,001;64,41;62,1875
16.01.2021 13:22:56;70;70,001;64,53;62,3125
16.01.2021 13:23:00;70;70,001;64,63;62,4375
16.01.2021 13:23:04;70;70,001;64,76;62,5625
16.01.2021 13:23:07;70;70,001;64,88;62,6875
16.01.2021 13:23:11;70;70,002;65;62,8125
16.01.2021 13:23:15;70;70,002;65,1;62,9375
16.01.2021 13:23:19;70;70,002;65,21;63,0625
16.01.2021 13:23:23;70;70,002;65,33;63,1875
16.01.2021 13:23:27;70;70,002;65,41;63,3125
16.01.2021 13:23:31;70;70,002;65,51;63,4375
16.01.2021 13:23:35;70;70,002;65,62;63,5625
16.01.2021 13:23:38;70;70,002;65,72;63,625
16.01.2021 13:23:42;70;70,002;65,81;63,75
16.01.2021 13:23:46;70;70,002;65,9;63,875
16.01.2021 13:23:50;70;70,002;65,99;64
16.01.2021 13:23:54;70;70,002;66,09;64,0625
16.01.2021 13:23:58;70;70,002;66,16;64,1875
16.01.2021 13:24:02;70;70,002;66,25;64,3125
16.01.2021 13:24:05;70;70,002;66,35;64,375
16.01.2021 13:24:09;70;70,002;66,41;64,5
16.01.2021 13:24:13;70;70,002;66,49;64,5625
16.01.2021 13:24:17;70;70,002;66,57;64,6875
16.01.2021 13:24:21;70;70,002;66,65;64,75
16.01.2021 13:24:25;70;70,002;66,71;64,875
16.01.2021 13:24:29;70;70,002;66,8;64,9375
16.01.2021 13:24:32;70;70,002;66,87;65,0625
16.01.2021 13:24:36;70;70,002;66,92;65,125
16.01.2021 13:24:40;70;70,002;67;65,1875
16.01.2021 13:24:44;70;70,002;67,06;65,3125
16.01.2021 13:24:48;70;70,002;67,13;65,375
16.01.2021 13:24:52;70;70,002;67,18;65,5
16.01.2021 13:24:56;70;70,002;67,27;65,5
16.01.2021 13:24:59;70;70,002;67,33;65,625
16.01.2021 13:25:03;70;70,002;67,39;65,6875
16.01.2021 13:25:07;70;70,002;67,43;65,75
16.01.2021 13:25:11;70;70,002;67,5;65,8125
16.01.2021 13:25:15;70;70,001;67,55;65,9375
16.01.2021 13:25:19;70;70,002;67,6;66
16.01.2021 13:25:23;70;70,001;67,65;66,0625
16.01.2021 13:25:26;70;70,002;67,7;66,125
16.01.2021 13:25:30;70;70,001;67,77;66,1875
16.01.2021 13:25:34;70;70,002;67,81;66,25
16.01.2021 13:25:38;70;70,002;67,86;66,3125
16.01.2021 13:25:42;70;70,001;67,91;66,375
16.01.2021 13:25:46;70;70,001;67,94;66,4375
16.01.2021 13:25:50;70;70,002;67,99;66,5
16.01.2021 13:25:53;70;70,002;68,04;66,5625
16.01.2021 13:25:57;70;70,001;68,08;66,625
16.01.2021 13:26:01;70;70,001;68,12;66,625
16.01.2021 13:26:05;70;70;68,16;66,75
16.01.2021 13:26:09;70;70,002;68,21;66,8125
16.01.2021 13:26:13;70;70,001;68,24;66,875
16.01.2021 13:26:17;70;70,001;68,28;66,875
16.01.2021 13:26:20;70;70,001;68,34;66,9375
16.01.2021 13:26:24;70;70,001;68,37;67
16.01.2021 13:26:28;70;70,001;68,4;67,0625
16.01.2021 13:26:32;70;70,001;68,44;67,125
16.01.2021 13:26:36;70;70,001;68,48;67,125
16.01.2021 13:26:40;70;70,002;68,5;67,1875
16.01.2021 13:26:44;70;70,002;68,54;67,25
16.01.2021 13:26:47;70;70,001;68,57;67,3125
16.01.2021 13:26:51;70;70,002;68,61;67,3125
16.01.2021 13:26:55;70;70,001;68,63;67,375
16.01.2021 13:26:59;70;70,001;68,66;67,4375
16.01.2021 13:27:03;70;70,001;68,71;67,5
16.01.2021 13:27:07;70;70,001;68,73;67,5
16.01.2021 13:27:11;70;70,001;68,76;67,5625
16.01.2021 13:27:15;70;70;68,79;67,625
16.01.2021 13:27:18;70;70,001;68,82;67,625
16.01.2021 13:27:22;70;70,001;68,84;67,6875
16.01.2021 13:27:26;70;70,001;68,87;67,6875
16.01.2021 13:27:30;70;70,001;68,89;67,75
16.01.2021 13:27:34;70;70,001;68,91;67,8125
16.01.2021 13:27:38;70;70,001;68,95;67,8125
16.01.2021 13:27:42;70;70,001;68,97;67,875
16.01.2021 13:27:45;70;70,001;68,99;67,875
16.01.2021 13:27:49;70;70,001;69,01;67,9375
16.01.2021 13:27:53;70;70;69,03;68
16.01.2021 13:27:57;70;70,001;69,06;68
16.01.2021 13:28:01;70;70,001;69,08;68
16.01.2021 13:28:05;70;70,001;69,1;68,0625
16.01.2021 13:28:09;70;70,001;69,12;68,125
16.01.2021 13:28:12;70;70,001;69,14;68,125
16.01.2021 13:28:16;70;70;69,16;68,125
16.01.2021 13:28:20;70;70,001;69,19;68,1875
16.01.2021 13:28:24;70;70,001;69,21;68,1875
16.01.2021 13:28:28;70;70,001;69,23;68,25
16.01.2021 13:28:32;70;70,001;69,24;68,25
16.01.2021 13:28:36;70;70,001;69,26;68,3125
16.01.2021 13:28:40;70;70,001;69,28;68,3125
16.01.2021 13:28:43;70;70,001;69,3;68,375
16.01.2021 13:28:47;70;70,001;69,31;68,375
16.01.2021 13:28:51;70;70,001;69,33;68,375
16.01.2021 13:28:55;70;70,001;69,34;68,4375
16.01.2021 13:28:59;70;70,001;69,36;68,4375
16.01.2021 13:29:03;70;70,001;69,37;68,5
16.01.2021 13:29:07;70;70,001;69,39;68,5
16.01.2021 13:29:10;70;70,001;69,4;68,5
16.01.2021 13:29:14;70;70;69,44;68,5625
16.01.2021 13:29:18;70;70,001;69,45;68,5625
16.01.2021 13:29:22;70;70;69,46;68,5625
16.01.2021 13:29:26;70;70,001;69,47;68,625
16.01.2021 13:29:30;70;70,001;69,48;68,625
16.01.2021 13:29:34;70;70;69,49;68,625
16.01.2021 13:29:38;70;70;69,51;68,6875
16.01.2021 13:29:41;70;70,001;69,52;68,6875
16.01.2021 13:29:45;70;70;69,53;68,6875
16.01.2021 13:29:49;70;70,001;69,54;68,75
16.01.2021 13:29:53;70;70,001;69,56;68,75
16.01.2021 13:29:57;70;70,001;69,57;68,75
16.01.2021 13:30:01;70;70,001;69,58;68,75
16.01.2021 13:30:05;70;70;69,59;68,8125
16.01.2021 13:30:09;70;70,001;69,6;68,8125
16.01.2021 13:30:12;70;70;69,61;68,8125
16.01.2021 13:30:16;70;70,001;69,62;68,875
16.01.2021 13:30:20;70;70,001;69,63;68,875
16.01.2021 13:30:24;70;70;69,64;68,875
16.01.2021 13:30:28;70;70;69,65;68,875
16.01.2021 13:30:32;70;70;69,67;68,875
16.01.2021 13:30:36;70;70;69,68;68,9375
16.01.2021 13:30:39;70;70;69,69;68,9375
16.01.2021 13:30:43;70;70;69,7;68,9375
16.01.2021 13:30:47;70;70;69,71;69
16.01.2021 13:30:51;70;70;69,72;69
16.01.2021 13:30:55;70;70;69,72;69
16.01.2021 13:30:59;70;70;69,73;69
16.01.2021 13:31:03;70;70;69,74;69
16.01.2021 13:31:06;70;70,001;69,74;69,0625
16.01.2021 13:31:10;70;70;69,75;69,0625
16.01.2021 13:31:14;70;70;69,76;69,0625
16.01.2021 13:31:18;70;70;69,77;69,0625
16.01.2021 13:31:22;70;70;69,78;69,0625
16.01.2021 13:31:26;70;70,001;69,78;69,125
16.01.2021 13:31:30;70;70;69,79;69,125
16.01.2021 13:31:34;70;70;69,8;69,125
16.01.2021 13:31:37;70;70;69,8;69,125
16.01.2021 13:31:41;70;70;69,81;69,125
16.01.2021 13:31:45;70;70;69,82;69,125
16.01.2021 13:31:49;70;70;69,82;69,1875
16.01.2021 13:31:53;70;70;69,83;69,1875
16.01.2021 13:31:57;70;70;69,84;69,1875
16.01.2021 13:32:01;70;70;69,84;69,1875
16.01.2021 13:32:04;70;70;69,85;69,1875
16.01.2021 13:32:08;70;70;69,85;69,1875
16.01.2021 13:32:12;70;70;69,86;69,25
16.01.2021 13:32:16;70;70;69,86;69,25
16.01.2021 13:32:20;70;70;69,87;69,25
16.01.2021 13:32:24;70;70;69,88;69,25
16.01.2021 13:32:28;70;70;69,88;69,25
16.01.2021 13:32:31;70;70;69,88;69,25
16.01.2021 13:32:35;70;70;69,89;69,25
16.01.2021 13:32:39;70;70;69,91;69,3125
16.01.2021 13:32:43;70;70;69,91;69,3125
16.01.2021 13:32:47;70;70;69,91;69,3125
16.01.2021 13:32:51;70;70;69,92;69,3125
16.01.2021 13:32:55;70;70;69,92;69,3125
16.01.2021 13:32:58;70;70;69,93;69,3125
16.01.2021 13:33:02;70;70;69,93;69,3125
16.01.2021 13:33:06;70;70;69,94;69,375
16.01.2021 13:33:10;70;70;69,94;69,375
16.01.2021 13:33:14;70;70;69,94;69,375
16.01.2021 13:33:18;70;70;69,95;69,375
16.01.2021 13:33:22;70;70;69,95;69,375
16.01.2021 13:33:26;70;70;69,95;69,375
16.01.2021 13:33:29;70;70,001;69,96;69,375
16.01.2021 13:33:33;70;70;69,96;69,375
16.01.2021 13:33:37;70;70;69,96;69,375
16.01.2021 13:33:41;70;70;69,96;69,375
16.01.2021 13:33:45;70;70;69,96;69,4375
16.01.2021 13:33:49;70;70;69,97;69,375
16.01.2021 13:33:53;70;70;69,97;69,4375
16.01.2021 13:33:56;70;70;69,97;69,4375
16.01.2021 13:34:00;70;70;69,98;69,4375
16.01.2021 13:34:04;70;70;69,98;69,4375
16.01.2021 13:34:08;70;70;69,98;69,4375
16.01.2021 13:34:12;70;70;69,98;69,4375
16.01.2021 13:34:16;70;70;69,99;69,4375
16.01.2021 13:34:20;70;70;69,99;69,4375
16.01.2021 13:34:24;70;70;69,99;69,4375
16.01.2021 13:34:27;70;70;69,99;69,4375
16.01.2021 13:34:31;70;70;70;69,4375
16.01.2021 13:34:35;70;70;70;69,5
16.01.2021 13:34:39;70;70;70;69,4375
16.01.2021 13:34:43;70;70;70;69,4375
16.01.2021 13:34:47;70;70;70,01;69,5
16.01.2021 13:34:51;70;70;70,01;69,5
16.01.2021 13:34:54;70;70,001;70,01;69,5
16.01.2021 13:34:58;70;70;70,02;69,5
16.01.2021 13:35:02;70;70;70,02;69,5
16.01.2021 13:35:06;70;70;70,02;69,5
16.01.2021 13:35:10;70;70;70,02;69,5
16.01.2021 13:35:14;70;70;70,02;69,5
16.01.2021 13:35:18;70;70;70,03;69,5
16.01.2021 13:35:22;70;70;70,03;69,5
16.01.2021 13:35:25;70;70;70,03;69,5
16.01.2021 13:35:29;70;70;70,03;69,5
16.01.2021 13:35:33;70;70;70,04;69,5
16.01.2021 13:35:37;70;70;70,04;69,5
16.01.2021 13:35:41;70;70;70,04;69,5625
16.01.2021 13:35:45;70;70;70,04;69,5625
16.01.2021 13:35:49;70;70;70,04;69,5625
16.01.2021 13:35:52;70;70;70,04;69,5625
16.01.2021 13:35:56;70;70;70,05;69,5625
16.01.2021 13:36:00;70;70;70,05;69,5625
16.01.2021 13:36:04;70;70;70,05;69,5625
16.01.2021 13:36:08;70;70;70,05;69,5625
16.01.2021 13:36:12;70;70;70,05;69,5625
16.01.2021 13:36:16;70;70;70,05;69,5625
16.01.2021 13:36:20;70;70;70,06;69,5625
16.01.2021 13:36:23;70;70;70,06;69,5625
16.01.2021 13:36:27;70;70;70,06;69,5625
16.01.2021 13:36:31;70;70;70,06;69,5625
16.01.2021 13:36:35;70;70;70,06;69,5625
16.01.2021 13:36:39;70;70;70,06;69,5625
16.01.2021 13:36:43;70;70;70,06;69,5625
16.01.2021 13:36:47;70;70;70,07;69,5625
16.01.2021 13:36:50;70;70;70,07;69,5625
16.01.2021 13:36:54;70;70;70,07;69,5625
16.01.2021 13:36:58;70;70;70,07;69,5625
16.01.2021 13:37:02;70;70;70,07;69,5625
16.01.2021 13:37:06;70;70;70,07;69,5625
16.01.2021 13:37:10;70;70;70,07;69,5625
16.01.2021 13:37:14;70;70;70,07;69,625
16.01.2021 13:37:17;70;70;70,08;69,5625
16.01.2021 13:37:21;70;70;70,08;69,5625
16.01.2021 13:37:25;70;70;70,08;69,625
16.01.2021 13:37:29;70;70;70,08;69,625
16.01.2021 13:37:33;70;70;70,08;69,625
16.01.2021 13:37:37;70;70;70,08;69,5625
16.01.2021 13:37:41;70;70;70,08;69,625
16.01.2021 13:37:44;70;70;70,08;69,625
16.01.2021 13:37:48;70;70;70,08;69,625
16.01.2021 13:37:52;70;70;70,08;69,625
16.01.2021 13:37:56;70;70;70,08;69,625
16.01.2021 13:38:00;70;70;70,09;69,625
16.01.2021 13:38:04;70;70;70,09;69,625
16.01.2021 13:38:08;70;70;70,09;69,625
16.01.2021 13:38:11;70;70;70,09;69,625
16.01.2021 13:38:15;70;70;70,09;69,625
16.01.2021 13:38:19;70;70;70,09;69,625
16.01.2021 13:38:23;70;70;70,09;69,625
16.01.2021 13:38:27;70;70;70,09;69,625
16.01.2021 13:38:31;70;70;70,09;69,625
16.01.2021 13:38:35;70;70;70,09;69,625
16.01.2021 13:38:38;70;70;70,09;69,625
16.01.2021 13:38:42;70;70;70,09;69,625
16.01.2021 13:38:46;70;70;70,1;69,625
16.01.2021 13:38:50;70;70;70,09;69,625
16.01.2021 13:38:54;70;70;70,1;69,625
16.01.2021 13:38:58;70;70;70,1;69,625
16.01.2021 13:39:02;70;70;70,1;69,625
16.01.2021 13:39:05;70;70;70,1;69,625
16.01.2021 13:39:09;70;70;70,1;69,625
16.01.2021 13:39:13;70;70;70,1;69,625
16.01.2021 13:39:17;70;70;70,1;69,625
16.01.2021 13:39:21;70;70;70,1;69,625
16.01.2021 13:39:25;70;70;70,1;69,625
16.01.2021 13:39:29;70;70;70,1;69,625
16.01.2021 13:39:33;70;70;70,1;69,625
16.01.2021 13:39:36;70;70;70,1;69,625
16.01.2021 13:39:40;70;70;70,1;69,625
16.01.2021 13:39:44;70;70;70,1;69,625
16.01.2021 13:39:48;70;70;70,1;69,625
16.01.2021 13:39:52;70;70;70,11;69,625
16.01.2021 13:39:56;70;70;70,11;69,625
16.01.2021 13:40:00;70;70;70,11;69,625
16.01.2021 13:40:04;70;70;70,11;69,625
16.01.2021 13:40:07;70;70;70,11;69,625
16.01.2021 13:40:11;70;70;70,11;69,625
16.01.2021 13:40:15;70;70;70,11;69,625
16.01.2021 13:40:19;70;70;70,11;69,625
16.01.2021 13:40:23;70;70;70,11;69,625
16.01.2021 13:40:27;70;70;70,11;69,625
16.01.2021 13:40:31;70;70;70,11;69,6875
16.01.2021 13:40:34;70;70;70,11;69,625
16.01.2021 13:40:38;70;70;70,11;69,6875
16.01.2021 13:40:42;70;70;70,11;69,625
16.01.2021 13:40:46;70;70;70,11;69,6875
16.01.2021 13:40:50;70;70;70,11;69,6875
16.01.2021 13:40:54;70;70;70,11;69,6875
16.01.2021 13:40:58;70;70;70,11;69,625
16.01.2021 13:41:01;70;70;70,11;69,625
16.01.2021 13:41:05;70;70;70,11;69,625
16.01.2021 13:41:09;70;70;70,11;69,6875
16.01.2021 13:41:13;70;70;70,11;69,6875
16.01.2021 13:41:17;70;70;70,11;69,6875
16.01.2021 13:41:21;70;70;70,12;69,6875
16.01.2021 13:41:25;70;70;70,12;69,6875
16.01.2021 13:41:28;70;70;70,12;69,6875
16.01.2021 13:41:32;70;70;70,12;69,625
16.01.2021 13:41:36;70;70;70,12;69,6875
16.01.2021 13:41:40;70;70;70,12;69,6875
16.01.2021 13:41:44;70;70;70,12;69,6875
16.01.2021 13:41:48;70;70;70,12;69,6875
16.01.2021 13:41:52;70;70;70,12;69,6875
16.01.2021 13:41:56;70;70;70,12;69,6875
16.01.2021 13:41:59;70;70;70,12;69,6875
16.01.2021 13:42:03;70;70;70,12;69,6875
16.01.2021 13:42:07;70;70;70,12;69,625
16.01.2021 13:42:11;70;70;70,12;69,6875
16.01.2021 13:42:15;70;70;70,12;69,6875
16.01.2021 13:42:19;70;70;70,12;69,6875
16.01.2021 13:42:23;70;70;70,12;69,6875
16.01.2021 13:42:26;70;70;70,12;69,6875
16.01.2021 13:42:30;70;70;70,12;69,6875
16.01.2021 13:42:34;70;70;70,12;69,6875
16.01.2021 13:42:38;70;70;70,12;69,6875
16.01.2021 13:42:42;70;70;70,12;69,6875
16.01.2021 13:42:46;70;70;70,12;69,6875
16.01.2021 13:42:50;70;70;70,12;69,625
16.01.2021 13:42:54;70;70;70,12;69,6875
16.01.2021 13:42:57;70;70;70,12;69,6875
16.01.2021 13:43:01;70;70;70,12;69,6875
16.01.2021 13:43:05;70;70;70,12;69,6875
16.01.2021 13:43:09;70;70;70,12;69,6875
16.01.2021 13:43:13;70;70;70,12;69,6875
16.01.2021 13:43:17;70;70;70,12;69,6875
16.01.2021 13:43:21;70;70;70,12;69,6875
16.01.2021 13:43:24;70;70;70,12;69,625
16.01.2021 13:43:28;70;70;70,12;69,6875
16.01.2021 13:43:32;70;70;70,12;69,6875
16.01.2021 13:43:36;70;70;70,12;69,6875
16.01.2021 13:43:40;70;70;70,12;69,6875
16.01.2021 13:43:44;70;70;70,12;69,6875
16.01.2021 13:43:48;70;70;70,12;69,6875
16.01.2021 13:43:51;70;70;70,12;69,6875
16.01.2021 13:43:55;70;70;70,12;69,6875
16.01.2021 13:43:59;70;70;70,12;69,6875
16.01.2021 13:44:03;70;70;70,12;69,6875
16.01.2021 13:44:07;70;70;70,12;69,6875
16.01.2021 13:44:11;105;70;70,12;69,6875
16.01.2021 13:44:15;105;70,013;70,13;69,6875
16.01.2021 13:44:18;105;70,316;70,16;69,6875
16.01.2021 13:44:22;105;70,803;70,21;69,75
16.01.2021 13:44:26;105;71,421;70,32;69,75
16.01.2021 13:44:30;105;72,366;70,51;69,8125
16.01.2021 13:44:34;105;73,374;70,71;69,9375
16.01.2021 13:44:38;105;74,361;70,99;70,125
16.01.2021 13:44:42;105;75,232;71,29;70,3125
16.01.2021 13:44:45;105;76,218;71,61;70,5
16.01.2021 13:44:49;105;77,19;71,88;70,75
16.01.2021 13:44:53;105;78,028;72,21;71
16.01.2021 13:44:57;105;78,958;72,55;71,25
16.01.2021 13:45:01;105;79,885;72,84;71,5
16.01.2021 13:45:05;105;80,796;73,19;71,8125
16.01.2021 13:45:09;105;81,581;73,57;72,125
16.01.2021 13:45:12;105;82,461;73,95;72,4375
16.01.2021 13:45:16;105;83,331;74,24;72,6875
16.01.2021 13:45:20;105;84,187;74,64;73
16.01.2021 13:45:24;105;84,926;75,05;73,3125
16.01.2021 13:45:28;105;85,758;75,47;73,6875
16.01.2021 13:45:32;105;86,564;75,78;74
16.01.2021 13:45:36;105;87,272;76,22;74,375
16.01.2021 13:45:40;105;88,07;76,64;74,6875
16.01.2021 13:45:43;105;88,857;76,98;75,0625
16.01.2021 13:45:47;105;89,634;77,42;75,375
16.01.2021 13:45:51;105;90,304;77,88;75,75
16.01.2021 13:45:55;105;91,046;78,34;76,125
16.01.2021 13:45:59;105;91,792;78,68;76,5
16.01.2021 13:46:03;105;92,529;79,15;76,9375
16.01.2021 13:46:07;105;93,166;79,63;77,3125
16.01.2021 13:46:11;105;93,885;80,1;77,75
16.01.2021 13:46:14;105;94,508;80,48;78,125
16.01.2021 13:46:18;105;95,283;80,97;78,5625
16.01.2021 13:46:22;105;95,89;81,46;79
16.01.2021 13:46:26;105;96,575;81,96;79,4375
16.01.2021 13:46:30;105;97,251;82,33;79,875
16.01.2021 13:46:34;105;97,92;82,84;80,3125
16.01.2021 13:46:38;105;98,497;83,34;80,75
16.01.2021 13:46:41;105;99,132;83,71;81,25
16.01.2021 13:46:45;105;99,776;84,23;81,6875
16.01.2021 13:46:49;105;100,263;84,74;82,1875
16.01.2021 13:46:53;105;100,892;85,26;82,625
16.01.2021 13:46:57;105;101,451;85,65;83,0625
16.01.2021 13:47:01;105;101,918;86,16;83,5625
16.01.2021 13:47:05;105;102,347;86,64;84,0625
16.01.2021 13:47:08;105;102,718;87;84,5
16.01.2021 13:47:12;105;103,022;87,44;84,9375
16.01.2021 13:47:16;105;103,325;87,87;85,375
16.01.2021 13:47:20;105;103,426;88,28;85,8125
16.01.2021 13:47:24;105;103,424;88,56;86,1875
16.01.2021 13:47:28;105;103,432;88,9;86,625
16.01.2021 13:47:32;105;103,63;89,26;87
16.01.2021 13:47:36;105;103,749;89,62;87,375
16.01.2021 13:47:40;105;103,959;89,91;87,75
16.01.2021 13:47:43;105;104,07;90,28;88,125
16.01.2021 13:47:47;105;104,188;90,62;88,4375
16.01.2021 13:47:51;105;104,304;90,99;88,8125
16.01.2021 13:47:55;105;104,426;91,25;89,125
16.01.2021 13:47:59;105;104,538;91,6;89,4375
16.01.2021 13:48:03;105;104,662;91,95;89,8125
16.01.2021 13:48:07;105;104,685;92,18;90,125
16.01.2021 13:48:10;105;104,73;92,51;90,4375
16.01.2021 13:48:14;105;104,775;92,81;90,75
16.01.2021 13:48:18;105;104,817;93,12;91
16.01.2021 13:48:22;105;104,847;93,34;91,3125
16.01.2021 13:48:26;105;104,876;93,62;91,625
16.01.2021 13:48:30;105;104,899;93,91;91,875
16.01.2021 13:48:34;105;104,917;94,18;92,125
16.01.2021 13:48:38;105;104,931;94,38;92,4375
16.01.2021 13:48:42;105;104,943;94,64;92,6875
16.01.2021 13:48:45;105;104,953;94,9;92,875
16.01.2021 13:48:49;105;104,96;95,15;93,125
16.01.2021 13:48:53;105;104,966;95,34;93,375
16.01.2021 13:48:57;105;104,971;95,59;93,625
16.01.2021 13:49:01;105;104,977;95,83;93,8125
16.01.2021 13:49:05;105;104,98;96,06;94,0625
16.01.2021 13:49:09;105;104,982;96,23;94,25
16.01.2021 13:49:12;105;104,986;96,45;94,5
16.01.2021 13:49:16;105;104,988;96,66;94,6875
16.01.2021 13:49:20;105;104,99;96,82;94,875
16.01.2021 13:49:24;105;104,991;97,03;95,0625
16.01.2021 13:49:28;105;104,993;97,23;95,25
16.01.2021 13:49:32;105;104,994;97,43;95,5
16.01.2021 13:49:36;105;104,995;97,57;95,625
16.01.2021 13:49:40;105;104,997;97,75;95,875
16.01.2021 13:49:43;105;104,997;97,94;96,0625
16.01.2021 13:49:47;105;104,998;98,12;96,1875
16.01.2021 13:49:51;105;104,998;98,25;96,375
16.01.2021 13:49:55;105;104,999;98,42;96,5625
16.01.2021 13:49:59;105;105;98,59;96,75
16.01.2021 13:50:03;105;104,999;98,75;96,875
16.01.2021 13:50:07;105;105;98,88;97,0625
16.01.2021 13:50:11;105;105;99,03;97,25
16.01.2021 13:50:15;105;105,001;99,18;97,375
16.01.2021 13:50:18;105;105,001;99,34;97,5625
16.01.2021 13:50:22;105;105,001;99,45;97,6875
16.01.2021 13:50:26;105;104,994;99,6;97,8125
16.01.2021 13:50:30;105;104,997;99,73;98
16.01.2021 13:50:34;105;105;99,83;98,125
16.01.2021 13:50:38;105;105,002;99,97;98,25
16.01.2021 13:50:42;105;105,003;100,11;98,375
16.01.2021 13:50:45;105;105,004;100,22;98,5625
16.01.2021 13:50:49;105;105,004;100,32;98,6875
16.01.2021 13:50:53;105;105,003;100,44;98,8125
16.01.2021 13:50:57;105;105,003;100,57;98,9375
16.01.2021 13:51:01;105;105,003;100,67;99,0625
16.01.2021 13:51:05;105;105,002;100,76;99,1875
16.01.2021 13:51:09;105;105,002;100,87;99,3125
16.01.2021 13:51:13;105;105,002;100,98;99,375
16.01.2021 13:51:16;105;105,002;101,06;99,5
16.01.2021 13:51:20;105;105,002;101,16;99,625
16.01.2021 13:51:24;105;105,002;101,26;99,75
16.01.2021 13:51:28;105;105,002;101,37;99,8125
16.01.2021 13:51:32;105;105,002;101,43;99,9375
16.01.2021 13:51:36;105;105,002;101,54;100,0625
16.01.2021 13:51:40;105;105,002;101,63;100,125
16.01.2021 13:51:44;105;105,001;101,7;100,25
16.01.2021 13:51:47;105;105,002;101,77;100,3125
16.01.2021 13:51:51;105;105,002;101,86;100,4375
16.01.2021 13:51:55;105;105,001;101,95;100,5
16.01.2021 13:51:59;105;105,001;102,01;100,625
16.01.2021 13:52:03;105;105,002;102,09;100,6875
16.01.2021 13:52:07;105;105,002;102,16;100,8125
16.01.2021 13:52:11;105;105,002;102,24;100,875
16.01.2021 13:52:15;105;105,002;102,29;100,9375
16.01.2021 13:52:18;105;105,002;102,37;101
16.01.2021 13:52:22;105;105,002;102,44;101,125
16.01.2021 13:52:26;105;105,002;102,49;101,1875
16.01.2021 13:52:30;105;105,001;102,57;101,25
16.01.2021 13:52:34;105;105,002;102,63;101,3125
16.01.2021 13:52:38;105;105,001;102,68;101,375
16.01.2021 13:52:42;105;105,002;102,73;101,5
16.01.2021 13:52:46;105;105,001;102,8;101,5625
16.01.2021 13:52:49;105;105,002;102,86;101,625
16.01.2021 13:52:53;105;105,002;102,91;101,6875
16.01.2021 13:52:57;105;105,002;102,96;101,75
16.01.2021 13:53:01;105;105,001;103,02;101,8125
16.01.2021 13:53:05;105;105,001;103,08;101,875
16.01.2021 13:53:09;105;105,001;103,13;101,9375
16.01.2021 13:53:13;105;105,002;103,17;102
16.01.2021 13:53:17;105;105,002;103,22;102,0625
16.01.2021 13:53:21;105;105,001;103,27;102,125
16.01.2021 13:53:24;105;105,001;103,3;102,1875
16.01.2021 13:53:28;105;105,001;103,35;102,1875
16.01.2021 13:53:32;105;105,001;103,4;102,25
16.01.2021 13:53:36;105;105,001;103,45;102,3125
16.01.2021 13:53:40;105;105,002;103,48;102,375
16.01.2021 13:53:44;105;105,001;103,52;102,4375
16.01.2021 13:53:48;105;105,001;103,56;102,4375
16.01.2021 13:53:52;105;105,001;103,6;102,5
16.01.2021 13:53:55;105;105,001;103,64;102,5625
